table,var,format,description,nomenclature
CT_IND_AAAA_GN,top_CvValve_ind,Num (3),Maladie valvulaire,-
CT_IND_AAAA_GN,top_CvEmbol_aig,Num (3),Embolie pulmonaire aiguë,-
CT_IND_AAAA_GN,top_CvAutre_ind,Num (3),Autres affections cardiovasculaires,-
CT_IND_AAAA_GN,sup_Cvaig_cat,Num (3),Maladies cardioneurovasculaires aigues,-
CT_IND_AAAA_GN,sup_Cvchr_cat,Num (3),Maladies cardioneurovasculaires chroniques,-
CT_IND_AAAA_GN,sup_Cv_cat,Num (3),Maladies cardioneurovasculaires,-
CT_IND_AAAA_GN,top_FAntiHTA_med,Num (3),Traitements antihypertenseurs (hors pathologies),-
CT_IND_AAAA_GN,sup_FAntiHTA_med_nnexclu,Num (3),Traitements antihypertenseurs (avec ou sans pathologies),-
CT_IND_AAAA_GN,top_FHypoLi_med,Num (3),Traitements hypolipémiants (hors pathologies),-
CT_IND_AAAA_GN,sup_FHypoLi_med_nnexclu,Num (3),Traitements hypolipémiants (avec ou sans pathologies),-
CT_IND_AAAA_GN,sup_FRV_cat,Num (3),Traitements du risque vasculaire (hors pathologies),-
CT_IND_AAAA_GN,sup_FRV_cat_nnexclu,Num (3),Traitements du risque vasculaire (avec ou sans pathologies),-
CT_IND_AAAA_GN,top_FDiabet_ind,Num (3),Diabète,-
CT_IND_AAAA_GN,sup_FInsul_ind,Num (3),Diabète insulino-traité,-
CT_IND_AAAA_GN,sup_FInsulNO_ind,Num (3),Diabète non insulino-traité,-
CT_IND_AAAA_GN,sup_FRVDiab_cat,Num (3),Diabète (avec ou sans pathologies) ou traitements du risque vasculaire (hors pathologies),-
CT_IND_AAAA_GN,top_CanSeiF_act,Num (8),Cancer du sein de la femme actif,-
CT_IND_AAAA_GN,top_CanSeiF_sur,Num (8),Cancer du sein de la femme sous surveillance,-
CT_IND_AAAA_GN,sup_CanSeiF_cat,Num (3),Cancer du sein de la femme,-
CT_IND_AAAA_GN,top_CanColo_act,Num (8),Cancer du côlon actif,-
CT_IND_AAAA_GN,top_CanColo_sur,Num (8),Cancer du côlon sous surveillance,-
CT_IND_AAAA_GN,sup_CanColo_cat,Num (3),Cancer du côlon,-
CT_IND_AAAA_GN,top_CanPoum_act,Num (8),Cancer du poumon actif,-
CT_IND_AAAA_GN,top_CanPoum_sur,Num (8),Cancer du poumon sous surveillance,-
CT_IND_AAAA_GN,sup_CanPoum_cat,Num (3),Cancer du poumon,-
CT_IND_AAAA_GN,top_CanPros_act,Num (8),Cancer de la prostate actif,-
CT_IND_AAAA_GN,top_CanPros_sur,Num (8),Cancer de la prostate sous surveillance,-
CT_IND_AAAA_GN,sup_CanPros_cat,Num (3),Cancer de la prostate,-
CT_IND_AAAA_GN,top_CanAutr_act,Num (8),Autres cancers actifs,-
CT_IND_AAAA_GN,top_CanAutr_sur,Num (8),Autres cancers sous surveillance,-
CT_IND_AAAA_GN,sup_CanAutr_cat,Num (3),Autres cancers,-
CT_IND_AAAA_GN,sup_CanAct_cat,Num (3),Cancers actifs,-
CT_IND_AAAA_GN,sup_CanSur_cat,Num (3),Cancers sous surveillance,-
CT_IND_AAAA_GN,sup_Can_cat,Num (3),Cancers,-
CT_IND_AAAA_GN,top_Psychos_ind,Num (3),Troubles psychotiques,-
CT_IND_AAAA_GN,top_PDepNev_ind,Num (3),Troubles névrotiques et de l'humeur,-
CT_IND_AAAA_GN,sup_PTrBipo_ind,Num (3),Troubles maniaques et bipolaires,-
CT_IND_AAAA_GN,sup_PTrDHum_ind,Num (3),Dépression et autres troubles de l'humeur,-
CT_IND_AAAA_GN,sup_PTrNevr_ind,Num (3),Troubles névrotiques liés au stress et somatoformes,-
CT_IND_AAAA_GN,top_PRetard_ind,Num (3),Déficience mentale,-
CT_IND_AAAA_GN,top_PAddict_ind,Num (3),Troubles addictifs,-
CT_IND_AAAA_GN,sup_PAddAlc_ind,Num (3),Troubles addictifs liés à l'utilisation d'alcool,-
CT_IND_AAAA_GN,sup_PAddTab_ind,Num (3),Troubles addictifs liés à l'utilisation du tabac,-
CT_IND_AAAA_GN,sup_PAddCan_ind,Num (3),Troubles addictifs liés à l'utilisation du cannabis,-
CT_IND_AAAA_GN,sup_PAddAut_ind,Num (3),"Troubles addictifs (hormis ceux liés à l'utilisation d'alcool, du tabac et du cannabis)",-
CT_IND_AAAA_GN,top_PTrEnfa_ind,Num (3),Troubles psychiatriques débutant dans l'enfance,-
CT_IND_AAAA_GN,top_PsyAutr_ind,Num (3),Autres troubles psychiatriques,-
CT_IND_AAAA_GN,sup_PsyPat_cat,Num (3),Maladies psychiatriques,-
CT_IND_AAAA_GN,top_PAntiDe_med,Num (3),Traitements antidépresseurs ou régulateurs de l'humeur (hors pathologies),-
CT_IND_AAAA_GN,sup_PAntiDe_med_nnexclu,Num (3),Traitements antidépresseurs ou régulateurs de l'humeur (avec ou sans pathologies),-
CT_IND_AAAA_GN,top_PNeurol_med,Num (3),Traitements neuroleptiques (hors pathologies),-
CT_IND_AAAA_GN,sup_PNeurol_med_nnexclu,Num (3),Traitements neuroleptiques (avec ou sans pathologies),-
CT_IND_AAAA_GN,top_PAnxiol_med,Num (3),Traitements anxiolytiques (hors pathologies),-
CT_IND_AAAA_GN,sup_PAnxiol_med_nnexclu,Num (3),Traitements anxiolytiques (avec ou sans pathologies),-
CT_IND_AAAA_GN,top_PHypnot_med,Num (3),Traitements hypnotiques (hors pathologies),-
CT_IND_AAAA_GN,sup_PHypnot_med_nnexclu,Num (3),Traitements hypnotiques (avec ou sans pathologies),-
CT_IND_AAAA_GN,sup_PsyMed_cat,Num (3),Traitements psychotropes (hors pathologies),-
CT_IND_AAAA_GN,sup_PsyMed_cat_nnexclu,Num (3),Traitements psychotropes (avec ou sans pathologies),-
CT_IND_AAAA_GN,sup_Psy_cat,Num (3),Maladies psychiatriques ou psychotropes,-
CT_IND_AAAA_GN,top_NDemenc_ind,Num (3),Démences (dont maladie d'Alzheimer),-
CT_IND_AAAA_GN,sup_NDemAlz_ind,Num (3),Maladie d'Alzheimer,-
CT_IND_AAAA_GN,sup_NDemAut_ind,Num (3),Autres démences,-
CT_IND_AAAA_GN,top_NParkin_ind,Num (3),Maladie de Parkinson,-
CT_IND_AAAA_GN,sup_NDemPar_cat,Num (3),Maladies dégénératives (démences et Parkinson),-
CT_IND_AAAA_GN,top_NSePlaq_ind,Num (3),Sclérose en plaque,-
CT_IND_AAAA_GN,top_NParapl_ind,Num (3),Paraplégie,-
CT_IND_AAAA_GN,top_NMyoMya_ind,Num (3),Myopathie ou myasthénie,-
CT_IND_AAAA_GN,top_NEpilep_ind,Num (3),Epilepsie,-
CT_IND_AAAA_GN,top_NAutres_ind,Num (3),Autres affections neurologiques,-
CT_IND_AAAA_GN,sup_Neuro_cat,Num (3),Maladies neurologiques,-
CT_IND_AAAA_GN,sup_NeuDeg_cat,Num (3),Maladies neurologiques ou dégénératives,-
CT_IND_AAAA_GN,top_ABPCOIr_ind,Num (3),Maladies respiratoires chroniques (hors mucoviscidose),-
CT_IND_AAAA_GN,sup_ABPCOIr_ind_nnexclu,Num (3),Maladies respiratoires chroniques (avec ou sans mucoviscidose),-
CT_IND_AAAA_GN,top_IRCrRCH_ind,Num (3),Maladies inflammatoires chroniques intestinales,-
CT_IND_AAAA_GN,top_IRPolyA_ind,Num (3),Polyarthrite rhumatoïde et maladies apparentées,-
CT_IND_AAAA_GN,top_IRSponA_ind,Num (3),Spondylarthrite ankylosante et maladies apparentées,-
CT_IND_AAAA_GN,top_IRautre_ind,Num (3),Autres maladies inflammatoires chroniques,-
CT_IND_AAAA_GN,sup_Inflam_cat,Num (3),Maladies inflammatoires chroniques,-
CT_IND_AAAA_GN,top_IRMMHer_ind,Num (3),Maladies métaboliques héréditaires ou amylose,-
CT_IND_AAAA_GN,top_IRMuco_ind,Num (3),Mucoviscidose,-
CT_IND_AAAA_GN,top_IRHemop_ind,Num (3),Hémophilie ou troubles de l'hémostase graves,-
CT_IND_AAAA_GN,sup_IRHemop_ind_exclu,Num (3),Hémophilie,-
CT_IND_AAAA_GN,sup_IRTrHemoSev_ind,Num (3),Autres troubles de l'hémostase graves,-
CT_IND_AAAA_GN,sup_Rares_cat,Num (3),Maladies rares,-
CT_IND_AAAA_GN,top_IRVih_ind,Num (3),VIH ou SIDA,-
CT_IND_AAAA_GN,sup_InfRarVIH_cat,Num (3),Maladies inflammatoires ou rares ou VIH ou SIDA,-
CT_IND_AAAA_GN,top_RDialyse_ind,Num (3),Dialyse chronique,-
CT_IND_AAAA_GN,sup_RHemDia_ind,Num (3),Hémodialyse chronique,-
CT_IND_AAAA_GN,sup_RDiaPer_ind,Num (3),Dialyse péritonéale chronique,-
CT_IND_AAAA_GN,top_Rtrans_aig,Num (3),Transplantation rénale,-
CT_IND_AAAA_GN,top_Rtrans_chr,Num (3),Suivi de transplantation rénale,-
CT_IND_AAAA_GN,sup_RDiaCou_ind,Num (3),Dialyse courte,-
CT_IND_AAAA_GN,sup_RIRCT_cat,Num (3),Insuffisance rénale chronique terminale,-
CT_IND_AAAA_GN,top_HFoiPan_ind,Num (3),Maladies du foie ou du pancréas (hors mucoviscidose),-
CT_IND_AAAA_GN,sup_HFoiPan_ind_nnexclu,Num (3),Maladies du foie ou du pancréas (avec ou sans mucoviscidose),-
CT_IND_AAAA_GN,sup_HFoi_ind,Num (3),Maladies du foie (hors mucoviscidose),-
CT_IND_AAAA_GN,sup_HPan_ind,Num (3),Maladies du pancréas (hors mucoviscidose),-
CT_IND_AAAA_GN,top_ALDAutr_ind,Num (3),Autres affections de longue durée (dont 31 et 32),-
CT_IND_AAAA_GN,sup_ALDAutr_0_ind,Num (3),Autres affections de longue durée non retrouvées ou non ventilées,-
CT_IND_AAAA_GN,sup_ALDAutr_2_ind,Num (3),Autres affections de longue durée pour insuffisances médullaires et autres cytopénies chroniques,-
CT_IND_AAAA_GN,sup_ALDAutr_4_ind,Num (3),Autres affections de longue durée pour bilharziose compliquée,-
CT_IND_AAAA_GN,sup_ALDAutr_10_ind,Num (3),"Autres affections de longue durée pour hémoglobinopathies, hémolyses chroniques constitutionnelles et acquises sévères",-
CT_IND_AAAA_GN,sup_ALDAutr_19_ind,Num (3),Autres affections de longue durée pour néphropathie chronique grave et syndrome néphrotique primitif (hors IRCT),-
CT_IND_AAAA_GN,sup_ALDAutr_23_ind,Num (3),Autres affections de longue durée pour affections psychiatriques (anomalies chromosomiques),-
CT_IND_AAAA_GN,sup_ALDAutr_26_ind,Num (3),Autres affections de longue durée pour scoliose structurale évolutive,-
CT_IND_AAAA_GN,sup_ALDAutr_29_ind,Num (3),"Autres affections de longue durée pour tuberculose active, lèpre",-
CT_IND_AAAA_GN,sup_ALDAutr_30_ind,Num (3),Autres affections de longue durée pour tumeurs à évolution imprévisible ou inconnue,-
CT_IND_AAAA_GN,sup_ALDAutr_31_ind,Num (3),Autres affections de longue durée hors liste (31),-
CT_IND_AAAA_GN,sup_ALDAutr_32_ind,Num (3),Autres affections de longue durée pour polypathologie (32),-
CT_IND_AAAA_GN,sup_Patho_cat_exclu,Num (3),Au moins une pathologie,-
CT_IND_AAAA_GN,sup_Patho_cat_nnexclu,Num (3),Au moins une pathologie ou traitement,-
CT_IND_AAAA_GN,top_Materni_ind,Num (3),Maternité (avec ou sans pathologies),-
CT_IND_AAAA_GN,sup_Materni_ind_exclu,Num (3),Maternité (hors pathologies et traitements),-
CT_IND_AAAA_GN,sup_PatMat_cat,Num (3),"Au moins une pathologie, traitement ou maternité",-
CT_IND_AAAA_GN,sup_hospit_ponct,Num (3),"Hospitalisations ponctuelles (avec ou sans pathologies, traitements ou maternité)",-
CT_IND_AAAA_GN,sup_hospit_ponct_exclu,Num (3),"Hospitalisations ponctuelles (hors pathologies, traitements ou maternité)",-
CT_IND_AAAA_GN,sup_PatMatHos_cat,Num (3),"Au moins une pathologie, traitement, maternité ou hospitalisation",-
CT_IND_AAAA_GN,sup_Petit_Conso,Num (8),"Pas de pathologies, traitements, maternité ou hospitalisations",-
CT_IND_AAAA_GN,sup_Arthros_med,Num (3),"Traitement antalgique ou anti-inflammatoire (hors pathologies, traitements, maternité ou hospitalisations)",-
CT_IND_AAAA_GN,sup_AINS_med,Num (3),"Traitement AINS (hors pathologies, traitements, maternité ou hospitalisations)",-
CT_IND_AAAA_GN,sup_Antalg_med,Num (3),"Traitement antalgique (hors pathologies, traitements, maternité ou hospitalisations)",-
CT_IND_AAAA_GN,sup_ACorti_med,Num (3),"Traitement corticoide (hors pathologies, traitements, maternité ou hospitalisations)",-
CT_IND_AAAA_GN,sup_Arthros_med_nnexclu,Num (3),"Traitement antalgique ou anti-inflammatoire (avec ou sans pathologies, traitements, maternité ou hospitalisations)",-
CT_IND_AAAA_GN,sup_AINS_med_nnexclu,Num (3),"Traitement AINS (avec ou sans pathologies, traitements, maternité ou hospitalisations)",-
CT_IND_AAAA_GN,sup_Antalg_med_nnexclu,Num (3),"Traitement antalgique (avec ou sans pathologies, traitements, maternité ou hospitalisations)",-
CT_IND_AAAA_GN,sup_ACorti_med_nnexclu,Num (3),"Traitement corticoide (avec ou sans pathologies, traitements, maternité ou hospitalisations)",-
CT_IND_AAAA_GN,sup_Petit_Conso_exclu,Num (8),"Pas de pathologies, traitements, maternité, hospitalisations ou traitement antalgique ou anti-inflammatoire",-
CT_IND_AAAA_GN,sup_PopTot_cat,Num (3),Total consommants régime général + sections locales mutualistes,-
CT_IND_AAAA_GN,version,Char (2),Version de la cartographie,-
CT_DEP_AAAA_GN,id_carto,Char (18),Identifiant bénéficiaire cartographie,-
CT_DEP_AAAA_GN,ben_sex_cod,Num (3),Sexe du bénéficiaire,-
CT_DEP_AAAA_GN,ben_nai_ann,Char (4),Année de naissance du bénéficiaire,-
CT_DEP_AAAA_GN,age,Num (8),Age du bénéficiaire,-
CT_DEP_AAAA_GN,cla_age_ct,Char (5),Classes d'âge du bénéficiaire (cartographie),-
CT_DEP_AAAA_GN,cla_age_5,Char (5),Classes d'âge du bénéficiaire (quinquennales),-
CT_DEP_AAAA_GN,old_cod_reg,Char (2),Région de résidence du bénéficiaire (ancien codage),-
CT_DEP_AAAA_GN,new_cod_reg,Char (2),Région de résidence du bénéficiaire (nouveau codage),-
CT_DEP_AAAA_GN,dpt,Char (3),Département de résidence du bénéficiaire,-
CT_DEP_AAAA_GN,regime,Char (6),Régime du bénéficiaire,-
CT_DEP_AAAA_GN,source,Char (3),Source de provenance du bénéficiaire,-
CT_DEP_AAAA_GN,cmu,Num (3),Bénéficiaire de la Couverture Maladie Universelle complémentaire,-
CT_DEP_AAAA_GN,ben_acs_top,Num (3),Bénéficiaire de l'aide à la complémentaire santé,-
CT_DEP_AAAA_GN,ben_aah_top,Num (3),Bénéficiaire de l'allocation adulte handicapé,-
CT_DEP_AAAA_GN,ben_dcd_dte,Num (8),Date de décès du bénéficiaire,-
CT_DEP_AAAA_GN,dcd_3112,Num (8),Bénéficiaire décédé au 31 décembre de l'année N,-
CT_DEP_AAAA_GN,DEP_SDV_HONOGEN_MNT,Num (8),Soins de généralistes remboursés,NA
CT_DEP_AAAA_GN,DEP_SDV_HONOGEN_BSE,Num (8),Soins de généralistes remboursables,NA
CT_DEP_AAAA_GN,DEP_SDV_HONOSPE_MNT,Num (8),Soins autres spécialistes remboursés,NA
CT_DEP_AAAA_GN,DEP_SDV_HONOSPE_BSE,Num (8),Soins autres spécialistes remboursables,NA
CT_DEP_AAAA_GN,DEP_SDV_HONODENT_MNT,Num (8),Soins dentaires remboursés,NA
CT_DEP_AAAA_GN,DEP_SDV_HONODENT_BSE,Num (8),Soins dentaires remboursables,NA
CT_DEP_AAAA_GN,DEP_SDV_SAGEFEMME_MNT,Num (8),Soins de sages-femmes remboursés,NA
CT_DEP_AAAA_GN,DEP_SDV_SAGEFEMME_BSE,Num (8),Soins de sages-femmes remboursables,NA
CT_DEP_AAAA_GN,DEP_SDV_KINE_MNT,Num (8),Soins de kinésithérapie remboursés,NA
CT_DEP_AAAA_GN,DEP_SDV_KINE_BSE,Num (8),Soins de kinésithérapie remboursables,NA
CT_DEP_AAAA_GN,DEP_SDV_INFIRMIER_MNT,Num (8),Soins infirmiers remboursés,NA
CT_DEP_AAAA_GN,DEP_SDV_INFIRMIER_BSE,Num (8),Soins infirmiers remboursables,NA
CT_DEP_AAAA_GN,DEP_SDV_AUTRESAUXIL_MNT,Num (8),Soins d'autres paramédicaux remboursés,NA
CT_DEP_AAAA_GN,DEP_SDV_AUTRESAUXIL_BSE,Num (8),Soins d'autres paramédicaux remboursables,NA
CT_DEP_AAAA_GN,DEP_SDV_BIO_MNT,Num (8),Biologie remboursée,NA
CT_DEP_AAAA_GN,DEP_SDV_BIO_BSE,Num (8),Biologie remboursable,NA
CT_DEP_AAAA_GN,DEP_SDV_PHARMACIE_MNT,Num (8),Médicaments remboursés,NA
CT_DEP_AAAA_GN,DEP_SDV_PHARMACIE_BSE,Num (8),Médicaments remboursables,NA
CT_DEP_AAAA_GN,DEP_SDV_LPP_MNT,Num (8),Autres produits de santé remboursés,NA
CT_DEP_AAAA_GN,DEP_SDV_LPP_BSE,Num (8),Autres produits de santé remboursables,NA
CT_DEP_AAAA_GN,DEP_SDV_TRANSPORT_MNT,Num (8),Transports remboursés,NA
CT_DEP_AAAA_GN,DEP_SDV_TRANSPORT_BSE,Num (8),Transports remboursables,NA
CT_DEP_AAAA_GN,DEP_SDV_AUTRES_MNT,Num (8),Autres dépenses de soins de ville remboursés,NA
CT_DEP_AAAA_GN,DEP_SDV_AUTRES_BSE,Num (8),Autres dépenses de soins de ville remboursables,NA
CT_DEP_AAAA_GN,TOT_DEP_SDV_MNT,Num (8),Total soins de ville remboursés,NA
CT_DEP_AAAA_GN,TOT_DEP_SDV_BSE,Num (8),Total soins de ville remboursables,NA
CT_DEP_AAAA_GN,DEP_DGF_MCOSEJOUR_MNT,Num (8),Hospitalisations séjour MCO secteur public remboursées,NA
CT_DEP_AAAA_GN,DEP_DGF_MCOSEJOUR_BSE,Num (8),Hospitalisations séjour MCO secteur public remboursables,NA
CT_DEP_AAAA_GN,DEP_DGF_MCOSUS_MNT,Num (8),Hospitalisations liste en sus MCO secteur public remboursées,NA
CT_DEP_AAAA_GN,DEP_DGF_MCOSUS_BSE,Num (8),Hospitalisations liste en sus MCO secteur public remboursables,NA
CT_DEP_AAAA_GN,dep_OQN_MCOSEJOUR_MNT,Num (8),Hospitalisations séjour MCO secteur privé remboursées,NA
CT_DEP_AAAA_GN,dep_OQN_MCOSEJOUR_BSE,Num (8),Hospitalisations séjour MCO secteur privé remboursables,NA
CT_DEP_AAAA_GN,DEP_OQN_MCOSUS_MNT,Num (8),Hospitalisations liste en sus MCO secteur privé remboursées,NA
CT_DEP_AAAA_GN,DEP_OQN_MCOSUS_BSE,Num (8),Hospitalisations liste en sus MCO secteur privé remboursables,NA
CT_DEP_AAAA_GN,DEP_DGF_ACE_MNT,Num (8),Actes et consultations externes MCO secteur public remboursés,NA
CT_DEP_AAAA_GN,DEP_DGF_ACE_BSE,Num (8),Actes et consultations externes MCO secteur public remboursables,NA
CT_DEP_AAAA_GN,DEP_DGF_PSY_MNT,Num (8),Hospitalisations en psychiatrie secteur public remboursées,NA
CT_DEP_AAAA_GN,DEP_DGF_PSY_BSE,Num (8),Hospitalisations en psychiatrie secteur public remboursables,NA
CT_DEP_AAAA_GN,dep_OQN_PSY_MNT,Num (8),Hospitalisations en psychiatrie secteur privé remboursées,NA
CT_DEP_AAAA_GN,dep_OQN_PSY_BSE,Num (8),Hospitalisations en psychiatrie secteur privé remboursables,NA
CT_DEP_AAAA_GN,DEP_DGF_SSR_MNT,Num (8),Hospitalisations en SSR secteur public remboursées,NA
CT_DEP_AAAA_GN,DEP_DGF_SSR_BSE,Num (8),Hospitalisations en SSR secteur public remboursables,NA
CT_DEP_AAAA_GN,dep_OQN_SSR_MNT,Num (8),Hospitalisations en SSR secteur privé remboursées,NA
CT_DEP_AAAA_GN,dep_OQN_SSR_BSE,Num (8),Hospitalisations en SSR secteur privé remboursables,NA
CT_DEP_AAAA_GN,DEP_DGF_HAD_MNT,Num (8),Hospitalisations en HAD secteur public remboursées,NA
CT_DEP_AAAA_GN,DEP_DGF_HAD_BSE,Num (8),Hospitalisations en HAD secteur public remboursables,NA
CT_DEP_AAAA_GN,DEP_OQN_HAD_MNT,Num (8),Hospitalisations en HAD secteur privé remboursées,NA
CT_DEP_AAAA_GN,DEP_OQN_HAD_BSE,Num (8),Hospitalisations en HAD secteur privé remboursables,NA
CT_DEP_AAAA_GN,TOT_DEP_HOP_MNT,Num (8),Total hospitalisations (tous secteurs) remboursées,NA
CT_DEP_AAAA_GN,TOT_DEP_HOP_BSE,Num (8),Total hospitalisations (tous secteurs) remboursables,NA
CT_DEP_AAAA_GN,DEP_IJMALATMP_MNT,Num (8),Indemnités journalières maladie et AT/MP remboursées,NA
CT_DEP_AAAA_GN,DEP_IJMALATMP_BSE,Num (8),Indemnités journalières maladie et AT/MP remboursables,NA
CT_DEP_AAAA_GN,DEP_IJMATER_MNT,Num (8),Indemnités journalières maternité et autres prestations remboursées,NA
CT_DEP_AAAA_GN,DEP_IJMATER_BSE,Num (8),Indemnités journalières maternité et autres prestations remboursables,NA
CT_DEP_AAAA_GN,DEP_INVALID_MNT,Num (8),Prestations d'invalidité remboursées,NA
CT_DEP_AAAA_GN,DEP_INVALID_BSE,Num (8),Prestations d'invalidité remboursables,NA
CT_DEP_AAAA_GN,TOT_DEP_PRESESPECE_MNT,Num (8),Total prestations en espèces remboursées,NA
CT_DEP_AAAA_GN,TOT_DEP_PRESESPECE_BSE,Num (8),Total prestations en espèces remboursables,NA
CT_DEP_AAAA_GN,TOT_DEP_MNT,Num (8),Total des dépenses remboursées,NA
CT_DEP_AAAA_GN,TOT_DEP_BSE,Num (8),Total des dépenses remboursables,NA
CT_DEP_AAAA_GN,version,Char (2),Version de la cartographie,-
DA_PRA_R,DTE_MOI_FIN,CHAR(2),Mois de traitement,-
DA_PRA_R,DTE_ANN_TRT,CHAR(4),Exercice de traitement,-
DA_PRA_R,PFS_PFS_NUM,CHAR(8),N° du PS,-
DA_PRA_R,TRT_SNI_COD,CHAR(1),Code traitement SNIR PS,-
DA_PRA_R,IPP_IDV_NUM,CHAR(13),N.I.R. du P.S,-
DA_PRA_R,IPP_SEX_COD,CHAR(1),Sexe du PS,-
DA_PRA_R,IPP_ANN_NAI,CHAR(4),Année de naissance du P.S.,-
DA_PRA_R,CAI_NUM,CHAR(3),Cpam gestionnaire du P.S.,-
DA_PRA_R,ACT_CAB_COD,CHAR(2),Code cabinet d'un praticien,-
DA_PRA_R,T733_CTR_NUM,CHAR(2),CTR de rattachement,-
DA_PRA_R,PFS_PRA_SPE,CHAR(2),Spécialité Médicale PS,-
DA_PRA_R,CES_CES_COD,CHAR(2),Code diplôme du P.S,-
DA_PRA_R,PRA_MEP_COD,CHAR(2),Mode d'exercice particulier,-
DA_PRA_R,CNV_CNV_COD,CHAR(1),Code convention nationale du P.S.,-
DA_PRA_R,PRA_IDP_DDP,CHAR(1),Droit à dépassement,-
DA_PRA_R,PRA_IDP_SAL,CHAR(1),Top salarié,-
DA_PRA_R,EXC_EXC_NAT,CHAR(2),Nature d exercice,-
DA_PRA_R,STA_PFS_NUM,CHAR(8),Num. P.S de chainage statistique.,-
DA_PRA_R,STA_CAI_NUM,CHAR(3),CPAM resp. relevés stat P.S.,-
DA_PRA_R,STA_CTR_NUM,CHAR(2),CTR DE CHAINAGE,-
DA_PRA_R,T733_STA_URC,CHAR(2),URCAM DE CHAINAGE STATISTIQUE,-
DA_PRA_R,FIS_PFS_NUM,CHAR(8),Numéro chainage fiscal d'un P.S.,-
DA_PRA_R,FIS_CAI_NUM,CHAR(3),CPAM resp. relevé fisc. du P.S.,-
DA_PRA_R,FIS_URC_COD,CHAR(2),URCAM de chaînage fiscal,-
DA_PRA_R,PFS_ACP_DSD,CHAR(8),Date de début de spécialité Médicale PS,-
DA_PRA_R,EXC_EFF_DSD,CHAR(8),Date effet nat. exercice du P.S,-
DA_PRA_R,EXC_FIN_MTF,CHAR(1),Motif de fin d'exercice libéral,-
DA_PRA_R,PFS_INS_DSD,CHAR(8),date d'installation d'un P.S,-
DA_PRA_R,PRA_SAL_SPE1,CHAR(1),Spécialité salariés 1,-
DA_PRA_R,PRA_SAL_SPE2,CHAR(1),Spécialité salariés 2,-
DA_PRA_R,PRA_SAL_SPE3,CHAR(1),Spécialité salariés 3,-
DA_PRA_R,PRA_SAL_SPE4,CHAR(1),Spécialité salariés 4,-
DA_PRA_R,PRA_SAL_SPE5,CHAR(1),Spécialité salariés 5,-
DA_PRA_R,PRA_SAL_SPE6,CHAR(1),Spécialité salariés 6,-
DA_PRA_R,PRA_DIP_NBR,CHAR(2),Nb de salariés diplômés,-
DA_PRA_R,PRA_SAL_NBR,CHAR(2),Nb de salariés non diplômés,-
DA_PRA_R,PFS_SPE_ANT,CHAR(2),Spécialité Médicale PS antérieure,-
DA_PRA_R,PFS_AMB_NBR,CHAR(2),Effectif du véhicule de type ambulance,-
DA_PRA_R,PFS_VSL_NBR,CHAR(2),Effectif du véhicule de type VSL,-
DA_PRA_R,PFS_TXI_NBR,CHAR(2),Effectif du véhicule de type Taxi,-
DA_PRA_R,PRA_TOP_REF,CHAR(1),Code options conventionnelles,-
DA_PRA_R,CAB_REF_DSD,CHAR(8),Date début du code options conventionnelles,-
DA_PRA_R,CAB_REF_DSF,CHAR(8),Date fin du code options conventionnelles,-
DA_PRA_R,LAB_CAT_COD,CHAR(2),Code catégorie laboratoire,-
DA_PRA_R,PRA_CIV_COD,CHAR(1),Code civilité du PS,-
DA_PRA_R,PFS_EXC_COM,CHAR(3),Code commune adr. prof du P.S.,-
DA_PRA_R,PFS_COD_POS,CHAR(5),Code postal adr. prof du P.S.,-
DA_PRA_R,PFS_LIB_COM,CHAR(30),Lib. commune adr. prof. du P.S,-
DA_PRA_R,PFS_FIN_NUM,CHAR(8),NUMERO FINESS,-
DA_PRA_R,PFS_MAJ_DAT,CHAR(2),Mois de dernière mise à jour durant l'exercice,-
DA_PRA_R,PFS_SCN_COD,CHAR(5),Code association du P.S.,-
T_MCOaa_nnA,ACV_ACT,char,Activité,-
T_MCOaa_nnA,ANP_ACT,char,Association non prévue,-
T_MCOaa_nnA,CDC_ACT,char,Code CCAM (hors extension PMSI),-
T_MCOaa_nnA,CMP_DAT,char,Dates de validité de l'acte compatibles avec les dates du RUM,-
T_MCOaa_nnA,DOC_ACT,char,Extension documentaire,-
T_MCOaa_nnA,ENT_DAT_DEL,num,Délai depuis la date d'entrée,-
T_MCOaa_nnA,ETA_NUM,char,Numéro FINESS e-PMSI,-
T_MCOaa_nnA,EXT_PMSI,char,Extension PMSI,-
T_MCOaa_nnA,MOD_ACT,char,Modificateurs,-
T_MCOaa_nnA,NBR_EXE_ACT,num,Nombre de réalisations de l'acte n° 1 pendant le séjour,-
T_MCOaa_nnA,PHA_ACT,char,Phase,-
T_MCOaa_nnA,REM_EXP_ACT,char,Remboursement exceptionnel,-
T_MCOaa_nnA,RSA_NUM,char,N° d'index du RSA ,-
T_MCOaa_nnA,RSS_NUM,char,Numéro de version du format du RSA,-
T_MCOaa_nnB,AGE_ANN,num,Age en années ,-
T_MCOaa_nnB,AGE_GES,num,Age gestationnel,-
T_MCOaa_nnB,AGE_JOU,num,Age en jours  ,-
T_MCOaa_nnB,ANT_SUP_NBR,num,Nombre de suppléments antepartum,-
T_MCOaa_nnB,AUT_PGV_NBR,num,Nombre d'autorisations d'unités médicales à portée globale valides (Nb_AutPGV),-
T_MCOaa_nnB,BDI_COD,char,Code géographique de résidence ,-
