"nom_table";"CAM_PRS_IDE_COD";"CAM_PRS_IDE_LIB"
"CAM_PRS_IDE";"EBFA001";"Exérèse d'une tumeur du glomus [corpuscule] carotidien avec conservation de l'axe carotidien, par cervicotomie"
"CAM_PRS_IDE";"EBFA011";"Exérèse d'une tumeur du glomus [corpuscule] carotidien avec reconstruction de l'axe carotidien, par cervicotomie"
"CAM_PRS_IDE";"EBKA004";"Remplacement de la bifurcation carotidienne ou de l'artère carotide interne extracrânienne, par cervicotomie"
"CAM_PRS_IDE";"EBCA007";"Suture de plaie de l'artère carotide interne extracrânienne, par cervicotomie"
"CAM_PRS_IDE";"EBCA006";"Suture de plaie de l'artère carotide externe, par cervicotomie"
"CAM_PRS_IDE";"EBAF003";"Dilatation intraluminale de l'artère carotide interne extracrânienne sans pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EBAF001";"Dilatation intraluminale de l'artère carotide interne extracrânienne avec pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EBAF005";"Dilatation intraluminale de l'artère carotide externe sans pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EBAF006";"Dilatation intraluminale de l'artère carotide externe avec pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EBCA010";"Pontage artériel extra-intracrânien sans autogreffe, par craniotomie et par cervicotomie"
"CAM_PRS_IDE";"EBCA011";"Pontage artériel extra-intracrânien avec autogreffe, par craniotomie et par cervicotomie"
"CAM_PRS_IDE";"EBCA002";"Pontage de l'artère carotide externe, par cervicotomie"
"CAM_PRS_IDE";"EBCA013";"Pontage carotidohuméral ou subclaviohuméral, par abord direct"
"CAM_PRS_IDE";"EBFA019";"Résection-anastomose de l'artère carotide interne, par cervicotomie"
"CAM_PRS_IDE";"EBFA014";"Résection de l'artère carotide interne avec réimplantation dans l'artère carotide commune, par cervicotomie"
"CAM_PRS_IDE";"EBNE002";"Coagulation unilatérale de l'artère sphénopalatine, par endoscopie nasale"
"CAM_PRS_IDE";"EBNE001";"Coagulation bilatérale de l'artère sphénopalatine, par endoscopie nasale"
"CAM_PRS_IDE";"EBSF003";"Embolisation sélective ou hypersélective unilatérale ou bilatérale de branche de l'artère carotide externe, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EBSF004";"Embolisation suprasélective unilatérale ou bilatérale de branche de l'artère carotide externe, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EBSA006";"Ligature de l'artère carotide interne, par cervicotomie"
"CAM_PRS_IDE";"EBSA010";"Ligature du tronc ou de branche de l'artère carotide externe, par cervicotomie"
"CAM_PRS_IDE";"EBSA001";"Ligature de l'artère sphénopalatine ou de l'artère maxillaire, par abord transnasal ou transantral"
"CAM_PRS_IDE";"EBSA008";"Ligature unilatérale de l'artère ethmoïdale antérieure et/ou de l'artère ethmoïdale postérieure"
"CAM_PRS_IDE";"EBSA004";"Ligature bilatérale de l'artère ethmoïdale antérieure et/ou de l'artère ethmoïdale postérieure"
"CAM_PRS_IDE";"EBSA009";"Ligature de l'artère sphénopalatine et de l'artère ethmoïdale"
"CAM_PRS_IDE";"EBFA009";"Thromboendartériectomie de l'artère carotide externe, par cervicotomie"
"CAM_PRS_IDE";"EBKA002";"Remplacement de l'artère carotide interne, par cervicotomie"
"CAM_PRS_IDE";"EBCA016";"Suture de plaie de l'artère vertébrale proximale, par cervicotomie"
"CAM_PRS_IDE";"EBAF013";"Dilatation intraluminale de l'artère vertébrale extracrânienne sans pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EBAF014";"Dilatation intraluminale de l'artère vertébrale extracrânienne avec pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EAAF903";"Dilatation intraluminale de l'artère vertébrale intracrânienne ou de l'artère basilaire sans pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EAAF902";"Dilatation intraluminale de l'artère vertébrale intracrânienne ou de l'artère basilaire avec pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EBCA014";"Pontage carotidovertébral proximal ou subclaviovertébral proximal, par cervicotomie"
"CAM_PRS_IDE";"EBCA005";"Pontage carotidovertébral distal ou subclaviovertébral distal, par cervicotomie"
"CAM_PRS_IDE";"EBEA002";"Réimplantation de l'artère vertébrale proximale dans l'artère subclavière ou dans l'artère carotide commune, par cervicotomie"
"CAM_PRS_IDE";"EBEA004";"Réimplantation de l'artère vertébrale distale dans l'artère carotide interne ou dans l'artère carotide externe, par cervicotomie"
"CAM_PRS_IDE";"EBSA007";"Ligature de l'artère vertébrale proximale, par cervicotomie"
"CAM_PRS_IDE";"EBSA002";"Ligature de l'artère vertébrale distale, par cervicotomie"
"CAM_PRS_IDE";"EBFA018";"Résection-anastomose ou remplacement de l'artère vertébrale proximale, par cervicotomie"
"CAM_PRS_IDE";"EBFA017";"Thromboendartériectomie de l'artère vertébrale proximale, par cervicotomie"
"CAM_PRS_IDE";"EBPA003";"Décompression de l'artère vertébrale intratransversaire, par cervicotomie"
"CAM_PRS_IDE";"EACF002";"Inversion du flux d'un anévrisme artériel intracrânien en dehors d'une période aigüe hémorragique, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EACF001";"Inversion du flux d'un anévrisme artériel intracrânien en période aigüe hémorragique, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EAAF004";"Dilatation intraluminale du tronc de l'artère carotide interne intracrânienne sans pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EAAF002";"Dilatation intraluminale du tronc de l'artère carotide interne intracrânienne avec pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EAAF901";"Dilatation intraluminale de branche de l'artère carotide interne sans pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EAAF900";"Dilatation intraluminale de branche de l'artère carotide interne avec pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EANF002";"Fibrinolyse in situ suprasélective d'artère intracrânienne, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EAJF341";"Évacuation de thrombus d'artère intracrânienne par voie artérielle transcutanée"
"CAM_PRS_IDE";"EAFA001";"Embolectomie ou thromboendartériectomie de vaisseau intracrânien, par craniotomie"
"CAM_PRS_IDE";"EASF014";"Embolisation sélective ou hypersélective unilatérale ou bilatérale de branche de l'artère carotide interne, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EASF004";"Embolisation suprasélective unilatérale ou bilatérale de branche de l'artère carotide interne, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EASF011";"Oblitération d'un anévrisme sacculaire artériel intracrânien en dehors d'une période aigüe hémorragique, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EASF010";"Oblitération d'un anévrisme sacculaire artériel intracrânien en période aigüe hémorragique, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EASF001";"Oblitération de plusieurs anévrismes sacculaires artériels intracrâniens en dehors d'une période aigüe hémorragique, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EASF013";"Oblitération de plusieurs anévrismes sacculaires artériels intracrâniens en période aigüe hémorragique, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EASF008";"Oblitération intraluminale d'une artère intracrânienne porteuse d'un anévrisme en dehors d'une période aigüe hémorragique, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EASF007";"Oblitération intraluminale d'une artère intracrânienne porteuse d'un anévrisme en période aigüe hémorragique, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EACA007";"Exclusion d'un anévrisme artériel supratentoriel d'un diamètre inférieur ou égal à 20 mm, par craniotomie"
"CAM_PRS_IDE";"EACA004";"Exclusion d'un anévrisme artériel vertébrobasilaire d'un diamètre inférieur ou égal à 20 mm, par craniotomie"
"CAM_PRS_IDE";"EACA003";"Exclusion d'un anévrisme artériel intracrânien d'un diamètre supérieur à 20 mm, par craniotomie"
"CAM_PRS_IDE";"EACA002";"Exclusion d'anévrismes artériels intracrâniens multiples, par craniotomie unique"
"CAM_PRS_IDE";"EABA001";"Enrobage d'un anévrisme artériel intracrânien, par craniotomie"
"CAM_PRS_IDE";"ECCA004";"Suture de plaie d'une artère du membre supérieur, par abord direct"
"CAM_PRS_IDE";"ECCA010";"Suture de plaie de l'artère subclavière, par cervicotomie"
"CAM_PRS_IDE";"ECCA005";"Suture de plaie d'une artère, sur un rayon de la main"
"CAM_PRS_IDE";"ECCA001";"Suture de plaies de 2 artères, sur un rayon de la main"
"CAM_PRS_IDE";"ECAF002";"Dilatation intraluminale d'une artère du membre supérieur sans pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"ECAF001";"Dilatation intraluminale d'une artère du membre supérieur avec pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"ECLF003";"Pose d'endoprothèse couverte dans une artère du membre supérieur, par voie artérielle transcutanée"
"CAM_PRS_IDE";"ECNF002";"Fibrinolyse in situ sélective ou hypersélective d'une artère ou d'un pontage artériel du membre supérieur, par voie artérielle transcutanée"
"CAM_PRS_IDE";"ECNF001";"Fibrinolyse in situ suprasélective d'une artère ou d'un pontage artériel du membre supérieur, par voie artérielle transcutanée"
"CAM_PRS_IDE";"ECPF003";"Recanalisation d'une artère du membre supérieur sans pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"ECPF002";"Recanalisation d'une artère du membre supérieur avec pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"ECPF001";"Recanalisation d'une artère du membre supérieur avec pose d'endoprothèse couverte, par voie artérielle transcutanée"
"CAM_PRS_IDE";"ECJF001";"Thromboaspiration d'artère ou de pontage artériel du membre supérieur, par voie artérielle transcutanée"
"CAM_PRS_IDE";"ECFA002";"Thrombectomie d'une artère du membre supérieur, par abord direct"
"CAM_PRS_IDE";"ECFA004";"Thromboendartériectomie de l'artère subclavière, par cervicotomie"
"CAM_PRS_IDE";"ECFA003";"Thromboendartériectomie de l'artère subclavière, par thoracotomie"
"CAM_PRS_IDE";"ECCA007";"Pontage homolatéral subclavioaxillaire, par abord direct"
"CAM_PRS_IDE";"ECCA009";"Pontage croisé intersubclavier, interaxillaire ou intersubclavioaxillaire, par cervicotomie"
"CAM_PRS_IDE";"ECCA003";"Pontage d'une artère du membre supérieur, par abord direct"
"CAM_PRS_IDE";"ECCA002";"Pontage d'une artère de la main, par abord direct"
"CAM_PRS_IDE";"ECFA005";"Résection-anastomose d'artère du membre supérieur, par abord direct"
"CAM_PRS_IDE";"ECFA006";"Résection-anastomose de l'artère subclavière, par cervicotomie"
"CAM_PRS_IDE";"ECMA001";"Reconstruction de l'artère et/ou de la veine subclavière avec résection de côte, par abord direct"
"CAM_PRS_IDE";"ECKA002";"Remplacement de l'artère subclavière, par cervicotomie"
"CAM_PRS_IDE";"ECSF008";"Embolisation sélective ou hypersélective d'une artère du membre supérieur, par voie artérielle transcutanée"
"CAM_PRS_IDE";"ECSF002";"Embolisation suprasélective d'une artère du membre supérieur, par voie artérielle transcutanée"
"CAM_PRS_IDE";"ECNH001";"Sclérose d'une tumeur ou d'une malformation vasculaire du membre supérieur, par injection transcutanée intralésionnelle d'agent pharmacologique avec guidage radiologique"
"CAM_PRS_IDE";"ECSF003";"Oblitération d'un anévrisme sacculaire artériel du membre supérieur, par voie artérielle transcutanée"
"CAM_PRS_IDE";"ECSF001";"Oblitération de plusieurs anévrismes sacculaires artériels du membre supérieur, par voie artérielle transcutanée"
"CAM_PRS_IDE";"ECSA003";"Ligature d'une artère du membre supérieur, par abord direct"
"CAM_PRS_IDE";"ECSA001";"Ligature de l'artère subclavière, par cervicotomie"
"CAM_PRS_IDE";"ECLF005";"Injection intraartérielle in situ sélective ou hypersélective d'agent pharmacologique anticancéreux au membre supérieur, par voie artérielle transcutanée"
"CAM_PRS_IDE";"ECLF006";"Injection intraartérielle in situ suprasélective d'agent pharmacologique anticancéreux au membre supérieur, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EBNF001";"Fibrinolyse in situ sélective ou hypersélective d'une artère extracrânienne à destination cervicocéphalique, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EBNF002";"Fibrinolyse in situ suprasélective d'une artère extracrânienne à destination cervicocéphalique, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EBFA013";"Thrombectomie d'un pontage ou d'une thromboendartériectomie d'artère à destination cervicocéphalique, par cervicotomie"
"CAM_PRS_IDE";"EBFA004";"Thrombectomie d'un pontage ou d'une thromboendartériectomie des troncs supraaortiques, par thoracotomie"
"CAM_PRS_IDE";"EBLF002";"Injection intraartérielle cervicocéphalique in situ sélective ou hypersélective d'agent pharmacologique anticancéreux, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EBLF003";"Injection intraartérielle cervicocéphalique in situ suprasélective d'agent pharmacologique anticancéreux, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EBLA001";"Pose d'un cathéter dans une artère cervicocéphalique pour chimiothérapie, par cervicotomie"
"CAM_PRS_IDE";"EBSA012";"Hémostase secondaire à un acte sur les vaisseaux cervicocéphaliques, par cervicotomie"
"CAM_PRS_IDE";"DGCA001";"Suture de plaie de l'aorte abdominale, d'une artère iliaque commune et/ou d'une artère iliaque externe, par laparotomie"
"CAM_PRS_IDE";"DGAF008";"Dilatation intraluminale de l'aorte abdominale sans pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"DGAF005";"Dilatation intraluminale de l'aorte abdominale avec pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EDAF002";"Dilatation intraluminale de l'artère iliaque commune et/ou de l'artère iliaque externe sans pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EDAF003";"Dilatation intraluminale de l'artère iliaque commune et/ou de l'artère iliaque externe avec pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"DGPF001";"Désobstruction de la bifurcation aortique, par voie artérielle transcutanée"
"CAM_PRS_IDE";"DGPF002";"Recanalisation de la bifurcation aortique avec pose d'endoprothèse, par voie artérielle transcutanée bilatérale"
"CAM_PRS_IDE";"EDPF008";"Recanalisation de l'artère iliaque commune et/ou de l'artère iliaque externe sans pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EDPF009";"Recanalisation de l'artère iliaque commune et/ou de l'artère iliaque externe avec pose d'endoprothèse, par voie artérielle transcutanée"
"CAM_PRS_IDE";"EDPF006";"Recanalisation de l'artère iliaque commune et/ou de l'artère iliaque externe avec pose d'endoprothèse couverte, par voie artérielle transcutanée"
"CAM_PRS_IDE";"DGFA010";"Thrombectomie de l'aorte abdominale, de l'artère iliaque commune et/ou de l'artère iliaque externe, par laparotomie"
"CAM_PRS_IDE";"DGFA004";"Thrombectomie de l'aorte abdominale, de l'artère iliaque commune et/ou de l'artère iliaque externe, par abord inguinofémoral bilatéral"
"CAM_PRS_IDE";"DGFA005";"Thrombectomie d'un pontage ou d'une thromboendartériectomie de l'aorte abdominale ou de ses branches, par laparotomie"
"CAM_PRS_IDE";"DGFA012";"Thrombectomie d'un pontage ou d'une thromboendartériectomie de l'aorte abdominale ou de ses branches, par abord inguinofémoral"
"CAM_PRS_IDE";"DGFA011";"Thromboendartériectomie du tronc et de branche viscérale de l'aorte juxtadiaphragmatique, par thoraco-phréno-laparotomie sans CEC"
"CAM_PRS_IDE";"DGFA001";"Thromboendartériectomie du tronc de l'aorte abdominale, par laparotomie"
"CAM_PRS_IDE";"DGFA009";"Thromboendartériectomie aorto-iliaque unilatérale, par laparotomie"
"CAM_PRS_IDE";"DGFA003";"Thromboendartériectomie aortobisiliaque, par laparotomie"
"CAM_PRS_IDE";"DGFA007";"Thromboendartériectomie aorto-ilio-fémorale unilatérale, par laparotomie"
"CAM_PRS_IDE";"DGFA008";"Thromboendartériectomie aorto-ilio-fémorale bilatérale, par laparotomie"
"CAM_PRS_IDE";"EDFA006";"Thromboendartériectomie iliaque, par laparotomie"
"CAM_PRS_IDE";"EDFA003";"Thromboendartériectomie iliofémorale, par laparotomie"
"CAM_PRS_IDE";"EDFA007";"Thromboendartériectomie iliofémorale, par abord inguinofémoral"
"CAM_PRS_IDE";"DGCA012";"Pontage aortoaortique infrarénal par laparotomie, avec clampage suprarénal"
