"nom_table";"TEC_COL";"ALD_030_COD";"CAT_CIM_COD";"CIM_COD";"CIM_LIB";"VER_CPT_COD";"VER_CPT_DTE";"CAT_TUM_COD";"CPT_COP_NUM"
"IR_CIM_V";0;99;"G47";"G47";"Troubles du sommeil";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G47";"G470";"Troubles de l'endormissement et du maintien du sommeil [insomnies]";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G47";"G471";"Troubles du sommeil par somnolence excessive [hypersomnies]";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G47";"G472";"Troubles du cycle veille-sommeil";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G47";"G473";"Apnée du sommeil";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G47";"G474";"Narcolepsie et cataplexie";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G47";"G478";"Autres troubles du sommeil";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G47";"G479";"Trouble du sommeil, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G50";"G50";"Affections du nerf trijumeau";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G50";"G500";"Névralgie du trijumeau";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G50";"G501";"Algie faciale atypique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G50";"G508";"Autres affections du nerf trijumeau";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G50";"G509";"Affection du nerf trijumeau, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G51";"G51";"Affections du nerf facial";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G51";"G510";"Paralysie faciale a frigore";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G51";"G511";"Atteinte du ganglion géniculé";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G51";"G512";"Syndrome de Melkersson-Rosenthal";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G51";"G513";"Hémispasme facial clonique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G51";"G514";"Myokymies faciales";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G51";"G518";"Autres affections du nerf facial";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G51";"G519";"Affection du nerf facial, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G52";"G52";"Affections des autres nerfs crâniens";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G52";"G520";"Affections du nerf olfactif";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G52";"G521";"Affections du nerf glossopharyngien";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G52";"G522";"Affections du nerf vagal";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G52";"G523";"Affections du nerf grand hypoglosse";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G52";"G527";"Affections de plusieurs nerfs crâniens";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G52";"G528";"Affections d'autres nerfs crâniens précisés";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G52";"G529";"Affection des nerfs crâniens, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G53";"G53";"Affections des nerfs crâniens au cours de maladies classées ailleurs";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G53";"G530";"Névralgie post-zostérienne (B02.2)";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G53";"G531";"Paralysie de plusieurs nerfs crâniens au cours de maladies infectieuses et parasitaires classées ailleurs (A00-B99)";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G53";"G532";"Paralysie de plusieurs nerfs crâniens au cours de sarcoïdose (D86.8)";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G53";"G533";"Paralysie de plusieurs nerfs crâniens au cours de maladies tumorales (C00-D48)";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G54";"G54";"Affections des racines et des plexus nerveux";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G54";"G540";"Affections du plexus brachial";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G54";"G541";"Affections du plexus lombosacré";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G54";"G542";"Affections radiculaires cervicales, non classées ailleurs";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G54";"G543";"Affections radiculaires thoraciques, non classées ailleurs";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G54";"G544";"Affections radiculaires lombosacrées, non classées ailleurs";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G54";"G545";"Névralgie amyotrophique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G54";"G546";"Syndrome douloureux du membre fantôme";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G54";"G547";"Syndrome du membre fantôme (sans élément douloureux)";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G54";"G548";"Autres affections des racines et des plexus nerveux";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G54";"G549";"Affection des racines et des plexus nerveux, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G55";"G55";"Compression des racines et des plexus nerveux au cours de maladies classées ailleurs";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G55";"G550";"Compression des racines et des plexus nerveux au cours de maladies tumorales (C00-D48)";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G55";"G551";"Compression des racines et des plexus nerveux au cours d'atteintes des disques intervertébraux (M50-M51)";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G55";"G552";"Compression des racines et des plexus nerveux au cours de spondylarthroses (M47.-)";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G55";"G553";"Compression des racines et des plexus nerveux au cours d'autres dorsopathies (M45-M46, M48.-, M53-M54)";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G55";"G558";"Compression des racines et des plexus nerveux au cours d'autres maladies classées ailleurs";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G56";"G56";"Mononévrite du membre supérieur";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G56";"G560";"Syndrome du canal carpien";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G56";"G561";"Autres lésions du nerf médian";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G56";"G562";"Lésion du nerf cubital";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G56";"G563";"Lésion du nerf radial";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G56";"G564";"Causalgie";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G56";"G568";"Autres mononévrites du membre supérieur";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G56";"G569";"Mononévrite du membre supérieur, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G57";"G57";"Mononévrite du membre inférieur";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G57";"G570";"Lésion du nerf sciatique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G57";"G571";"Méralgie paresthésique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G57";"G572";"Lésion du nerf fémoral";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G57";"G573";"Lésion du nerf sciatique poplité externe";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G57";"G574";"Lésion du nerf sciatique poplité interne";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G57";"G575";"Syndrome du canal tarsien";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G57";"G576";"Lésion du nerf plantaire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G57";"G578";"Autres mononévrites du membre inférieur";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G57";"G579";"Mononévrite du membre inférieur, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G58";"G58";"Autres mononévrites";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G58";"G580";"Névrite intercostale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G58";"G587";"Mononévrite de sièges multiples";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G58";"G588";"Autres mononévrites précisées";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G58";"G589";"Mononévrite, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G59";"G59";"Mononévrite au cours de maladies classées ailleurs";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G59";"G590";"Mononévrite diabétique (E10-E14 avec le quatrième chiffre .4)";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"G59";"G598";"Autres mononévrites au cours de maladies classées ailleurs";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;9;"G60";"G60";"Neuropathie héréditaire et idiopathique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;9;"G60";"G600";"Neuropathie héréditaire motrice et sensorielle";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;17;"G60";"G601";"Maladie de Refsum";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;17;"G60";"G601A";"Refsum infantile";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;17;"G60";"G601B";"""""Refsum classique """"""""adulte""""""""""""";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;9;"G60";"G602";"Neuropathie associée à une ataxie héréditaire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;9;"G60";"G603";"Neuropathie progressive idiopathique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;9;"G60";"G608";"Autres neuropathies héréditaires et idiopathiques";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;9;"G60";"G609";"Neuropathie héréditaire et idiopathique, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;9;"G61";"G61";"Polynévrites inflammatoires";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;9;"G61";"G610";"Syndrome de Guillain-Barré";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;9;"G61";"G611";"Neuropathie sérique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F17";"F179";"Troubles mentaux et du comportement liés à l'utilisation de tabac, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F18";"F18";"Troubles mentaux et du comportement liés à l'utilisation de solvants volatils";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F18";"F180";"Troubles mentaux et du comportement liés à l'utilisation de solvants volatils : intoxication aiguë";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F18";"F181";"Troubles mentaux et du comportement liés à l'utilisation de solvants volatils : utilisation nocive pour la santé";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F18";"F182";"Troubles mentaux et du comportement liés à l'utilisation de solvants volatils : syndrome de dépendance";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F18";"F183";"Troubles mentaux et du comportement liés à l'utilisation de solvants volatils : syndrome de sevrage";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F18";"F184";"Troubles mentaux et du comportement liés à l'utilisation de solvants volatils : syndrome de sevrage avec delirium";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F18";"F185";"Troubles mentaux et du comportement liés à l'utilisation de solvants volatils : trouble psychotique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F18";"F186";"Troubles mentaux et du comportement liés à l'utilisation de solvants volatils : syndrome amnésique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F18";"F187";"Troubles mentaux et du comportement liés à l'utilisation de solvants volatils : trouble résiduel ou psychotique de survenue tardive";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F18";"F188";"Autres troubles mentaux et du comportement liés à l'utilisation de solvants volatils";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F18";"F189";"Troubles mentaux et du comportement liés à l'utilisation de solvants volatils, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F19";"F19";"Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psycho-actives";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F19";"F190";"Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psycho-actives : intoxication aiguë";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F19";"F191";"Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psycho-actives : utilisation nocive pour la santé";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F19";"F192";"Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psycho-actives : syndrome de dépendance";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F19";"F193";"Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psycho-actives : syndrome de sevrage";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F19";"F194";"Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psycho-actives : syndrome de sevrage avec delirilirium";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F19";"F195";"Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psycho-actives : trouble psychotique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F19";"F196";"Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psycho-actives : syndrome amnésique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F19";"F197";"Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psychotiques actives : trouble résiduel ou psychotiqueue de survenue tardive";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F19";"F198";"Autres troubles mentaux et du comportement liés à l'utilisation de drogues multiples et autres troubles liés à l'utilisation d'autres substances psycho-actives";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F19";"F199";"Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psycho-actives, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F20";"F20";"Schizophrénie";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F20";"F200";"Schizophrénie paranoïde";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F20";"F201";"Schizophrénie hébéphrénique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F20";"F202";"Schizophrénie catatonique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F20";"F203";"Schizophrénie indifférenciée";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F20";"F204";"Dépression post-schizophrénique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F20";"F205";"Schizophénie résiduelle";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F20";"F206";"Schizophrénie simple";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F20";"F208";"Autres formes de schizophrénie";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F20";"F209";"Schizophrénie, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F21";"F21";"Trouble schizotypique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F22";"F22";"Troubles délirants persistants";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F22";"F220";"Trouble délirant";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F22";"F228";"Autres troubles délirants persistants";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F22";"F229";"Trouble délirant persistant, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F23";"F23";"Troubles psychotiques aigus et transitoires";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F23";"F230";"Trouble psychotique aigu polymorphe, (sans symptômes schizophréniques)";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F23";"F231";"Trouble psychotique aigu polymorphe avec symptômes schizophréniques";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F15";"F158";"Autres troubles mentaux et du comportement liés à l'utilisation d'autres stimulants, y compris la caféine";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F23";"F232";"Trouble psychotique aigu d'allure schizophrénique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F23";"F233";"Autre trouble psychotique aigu, essentiellement délirant";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F23";"F238";"Autres troubles psychotiques aigus et transitoires";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F23";"F239";"Trouble psychotique aigu et transitoire, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F24";"F24";"Trouble délirant induit";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F25";"F25";"Troubles schizo-affectifs";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F25";"F250";"Trouble schizo-affectif, type maniaque";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F25";"F251";"Trouble schizo-affectif, type dépressif";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F25";"F252";"Trouble schizo-affectif, type mixte";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F25";"F258";"Autres troubles schizo-affectifs";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F25";"F259";"Trouble schizo-affectif, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F28";"F28";"Autres troubles psychotiques non organiques";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F29";"F29";"Psychose non organique, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F30";"F30";"Épisode maniaque";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F30";"F300";"Hypomanie";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F30";"F301";"Manie sans symptômes psychotiques";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F30";"F302";"Manie avec symptômes psychotiques";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F30";"F308";"Autres épisodes maniaques";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"F30";"F309";"Épisode maniaque, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F31";"F31";"Trouble affectif bipolaire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F31";"F310";"Trouble affectif bipolaire, épisode actuel hypomaniaque";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F31";"F311";"Trouble affectif bipolaire, épisode actuel maniaque sans symptômes psychotiques";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F31";"F312";"Trouble affectif bipolaire, épisode actuel maniaque avec symptômes psychotiques";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F31";"F313";"Trouble affectif bipolaire, épisode actuel de dépression légère ou moyenne";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F31";"F314";"Trouble affectif bipolaire, épisode actuel de dépression sévère sans symptômes psychotiques";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F31";"F315";"Trouble affectif bipolaire, épisode actuel de dépression sévère avec symptômes psychotiques";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F31";"F316";"Trouble affectif bipolaire, épisode actuel mixte";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F31";"F317";"Trouble affectif bipolaire, actuellement en rémission";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F31";"F318";"Autres troubles affectifs bipolaires";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F31";"F319";"Trouble affectif bipolaire, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F32";"F32";"Épisodes dépressifs";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"F32";"F320";"Épisode dépressif léger";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M2568";"Raideur articulaire, non classée ailleurs - Autres articulations";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M2569";"Raideur articulaire, non classée ailleurs - Siège non précisé";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M257";"Ostéophyte";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M2570";"Ostéophyte - Sièges multiples";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M2571";"Ostéophyte - Articulations acromio-claviculaire, scapulo-humérale, et sterno-claviculaire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M2572";"Ostéophyte - Articulation du coude";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M2573";"Ostéophyte - Articulation du poignet";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M2574";"Ostéophyte - Articulations de la main";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M2575";"Ostéophyte - Articulations de la hanche et sacro-iliaque";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M2576";"Ostéophyte - Articulation du genou";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M2577";"Ostéophyte - Articulations de la cheville et du pied";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M2578";"Ostéophyte - Autres articulations";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M2579";"Ostéophyte - Siège non précisé";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M258";"Autres affections articulaires précisées";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M2580";"Autres affections articulaires précisées - Sièges multiples";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M2581";"Autres affections articulaires précisées - Articulations acromio-claviculaire, scapulo-humérale, et sterno-claviculaire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M2582";"Autres affections articulaires précisées - Articulation du coude";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M25";"M2583";"Autres affections articulaires précisées - Articulation du poignet";"V8.0";"02JUL2017:00:00:00";NA;NA
