"nom_table";"TEC_COL";"CAT_CIM_COD";"CAT_CIM_LIB";"CPT_COP_NUM"
"IR_CCI_V";0;"A28";"Autres anthropozoonoses bactériennes, non classées ailleurs";NA
"IR_CCI_V";0;"A30";"Lèpre [maladie de Hansen]";NA
"IR_CCI_V";0;"B00";"Infections par le virus de l'herpès [herpes simplex]";NA
"IR_CCI_V";0;"B07";"Verrues d'origine virale";NA
"IR_CCI_V";0;"B09";"Infection virale caractérisée par des lésions cutanéo-muqueuses, sans précision";NA
"IR_CCI_V";0;"B22";"Immunodéficience humaine virale [VIH], à l'origine d'autres affections précisées";NA
"IR_CCI_V";0;"B40";"Blastomycose";NA
"IR_CCI_V";0;"B42";"Sporotrichose";NA
"IR_CCI_V";0;"C91";"Leucémie lymphoïde";NA
"IR_CCI_V";0;"D04";"Carcinome in situ de la peau";NA
"IR_CCI_V";0;"D10";"Tumeur bénigne de la bouche et du larynx";NA
"IR_CCI_V";0;"D13";"Tumeurs bénignes de parties autres et mal définies de l'appareil digestif";NA
"IR_CCI_V";0;"B60";"Autres maladies dues à des protozoaires, non classées ailleurs";NA
"IR_CCI_V";0;"B65";"Schistosomiase [bilharziose]";NA
"IR_CCI_V";0;"V33";"Occupant d'un véhicule à moteur à trois roues blessé dans une collision avec une automobile ou une camionnette";NA
"IR_CCI_V";0;"W05";"Chute d'un fauteuil roulant";NA
"IR_CCI_V";0;"X66";"Auto-intoxication par des solvants organiques et des hydrocarbures halogénés et leurs émanations et exposition à ces produits";NA
"IR_CCI_V";0;"X67";"Auto-intoxication par d'autres gaz et émanations et exposition à ces produits";NA
"IR_CCI_V";0;"Z03";"Mise en observation et examen médical pour suspicion de maladies";NA
"IR_CCI_V";0;"V35";"Occupant d'un véhicule à moteur à trois roues blessé dans une collision avec un train ou un véhicule ferroviaire";NA
"IR_CCI_V";0;"V38";"Occupant d'un véhicule à moteur à trois roues blessé dans un accident de transport, sans collision";NA
"IR_CCI_V";0;"W14";"Chute du haut d'un arbre";NA
"IR_CCI_V";0;"X69";"Auto-intoxication par des produits chimiques et substances nocives et exposition à ces produits, autres et sans précision";NA
"IR_CCI_V";0;"X70";"Lésion auto-infligée par pendaison, strangulation et suffocation";NA
"IR_CCI_V";0;"X71";"Lésion auto-infligée par noyade et submersion";NA
"IR_CCI_V";0;"X72";"Lésion auto-infligée par décharge d'une arme de poing";NA
"IR_CCI_V";0;"Y66";"Non-administration de soins médicaux et chirurgicaux";NA
"IR_CCI_V";0;"V41";"Occupant d'une automobile blessé dans une collision avec un cycle";NA
"IR_CCI_V";0;"V42";"Occupant d'une automobile blessé dans une collision avec un véhicule à moteur à deux ou trois roues";NA
"IR_CCI_V";0;"W23";"Compression, écrasement ou blocage dans des objets ou entre des objets";NA
"IR_CCI_V";0;"W28";"Contact avec tondeuse à gazon à moteur";NA
"IR_CCI_V";0;"X77";"Lésion auto-infligée par exposition à la vapeur d'eau, à des gaz et objets brûlants";NA
"IR_CCI_V";0;"Y72";"Appareils oto-rhino-laryngologiques, associés à des accidents";NA
"IR_CCI_V";0;"Y73";"Appareils utilisés en gastro-entérologie et en urologie, associés à des accidents";NA
"IR_CCI_V";0;"W34";"Décharge d'armes, autres et sans précision";NA
"IR_CCI_V";0;"X86";"Agression par une substance corrosive";NA
"IR_CCI_V";0;"V53";"Occupant d'une camionnette blessé dans une collision avec une automobile ou une camionnette";NA
"IR_CCI_V";0;"W42";"Exposition au bruit";NA
"IR_CCI_V";0;"V61";"Occupant d'un véhicule lourd blessé dans une collision avec un cycle";NA
"IR_CCI_V";0;"W54";"Morsure ou coup donné par un chien";NA
"IR_CCI_V";0;"W56";"Contact avec un animal marin";NA
"IR_CCI_V";0;"V66";"Occupant d'un véhicule lourd blessé dans une collision avec un autre véhicule sans moteur";NA
"IR_CCI_V";0;"Y11";"Intoxication par des anti-épileptiques, sédatifs, hypnotiques, antiparkinsoniens et psychotropes et exposition à ces produits, non classés ailleurs, intention non déterminée";NA
"IR_CCI_V";0;"S98";"Amputation traumatique de la cheville et du pied";NA
"IR_CCI_V";0;"T01";"Plaies ouvertes de plusieurs parties du corps";NA
"IR_CCI_V";0;"W69";"Noyade et submersion dans des eaux naturelles";NA
"IR_CCI_V";0;"W78";"Inhalation du contenu de l'estomac";NA
"IR_CCI_V";0;"Y14";"Intoxication par des médicaments et substances biologiques, autres et sans précision et exposition à ces produits, intention non déterminée";NA
"IR_CCI_V";0;"T03";"Luxations, entorses et foulures de plusieurs parties du corps";NA
"IR_CCI_V";0;"W81";"Confinement ou emprisonnement dans un environnement pauvre en oxygène";NA
"IR_CCI_V";0;"W83";"Autres dangers pour la respiration";NA
"IR_CCI_V";0;"X09";"Exposition à la fumée, au feu et aux flammes, sans précision";NA
"IR_CCI_V";0;"T51";"Effet toxique de l'alcool";NA
"IR_CCI_V";0;"T53";"Effet toxique de dérivés halogénés d'hydrocarbures aliphatiques et aromatiques";NA
"IR_CCI_V";0;"T15";"Corps étranger dans la partie externe de l'oeil";NA
"IR_CCI_V";0;"T16";"Corps étranger dans l'oreille";NA
"IR_CCI_V";0;"T19";"Corps étranger dans les voies génito-urinaires";NA
"IR_CCI_V";0;"T21";"Brûlure et corrosion du tronc";NA
"IR_CCI_V";0;"X15";"Contact avec des appareils ménagers brûlants";NA
"IR_CCI_V";0;"X17";"Contact avec des moteurs, des machines et des outils brûlants";NA
"IR_CCI_V";0;"T80";"Complications consécutives à une injection thérapeutique, une perfusion et une transfusion";NA
"IR_CCI_V";0;"T26";"Brûlure et corrosion limitées à l'oeil et ses annexes";NA
"IR_CCI_V";0;"T27";"Brûlure et corrosion des voies respiratoires";NA
"IR_CCI_V";0;"T33";"Gelure superficielle";NA
"IR_CCI_V";0;"A42";"Actinomycose";NA
"IR_CCI_V";0;"A53";"Syphilis, autres et sans précision";NA
"IR_CCI_V";0;"A57";"Chancre mou";NA
"IR_CCI_V";0;"A91";"Fièvre hémorragique due au virus de la dengue";NA
"IR_CCI_V";0;"A96";"Fièvre hémorragique à arénavirus";NA
"IR_CCI_V";0;"A98";"Autres fièvres hémorragiques virales, non classées ailleurs";NA
"IR_CCI_V";0;"B01";"Varicelle";NA
"IR_CCI_V";0;"B26";"Oreillons";NA
"IR_CCI_V";0;"B36";"Autres mycoses superficielles";NA
"IR_CCI_V";0;"B43";"Chromomycose (chromoblastomycose) et abcès phaeohyphomycosique";NA
"IR_CCI_V";0;"A01";"Fièvres typhoïde et paratyphoïde";NA
"IR_CCI_V";0;"A07";"Autres maladies intestinales à protozoaires";NA
"IR_CCI_V";0;"C80";"Tumeur maligne de siège non précisé";NA
"IR_CCI_V";0;"C81";"Lymphome de Hodgkin";NA
"IR_CCI_V";0;"C95";"Leucémie à cellules non précisées";NA
"IR_CCI_V";0;"D05";"Carcinome in situ du sein";NA
"IR_CCI_V";0;"D09";"Carcinome in situ de sièges autres et non précisés";NA
"IR_CCI_V";0;"D15";"Tumeur bénigne des organes intrathoraciques, autres et non précisés";NA
"IR_CCI_V";0;"D16";"Tumeur bénigne des os et du cartilage articulaire";NA
"IR_CCI_V";0;"D20";"Tumeur bénigne des tissus mous du rétropéritoine et du péritoine";NA
"IR_CCI_V";0;"B52";"Paludisme à Plasmodium malariae";NA
"IR_CCI_V";0;"B66";"Autres infections par douves [distomatoses]";NA
"IR_CCI_V";0;"B86";"Gale";NA
"IR_CCI_V";0;"B89";"Parasitose, sans précision";NA
"IR_CCI_V";0;"B91";"Séquelles de poliomyélite";NA
"IR_CCI_V";0;"B98";"Autres agents infectieux précisés, cause de maladies classées dans d'autres chapitres";NA
"IR_CCI_V";0;"B99";"Maladies infectieuses, autres et non précisées";NA
"IR_CCI_V";0;"C11";"Tumeur maligne du rhinopharynx";NA
"IR_CCI_V";0;"C18";"Tumeur maligne du côlon";NA
"IR_CCI_V";0;"C34";"Tumeur maligne des bronches et du poumon";NA
"IR_CCI_V";0;"C39";"Tumeur maligne de l'appareil respiratoire et des organes intrathoraciques, de sièges autres et mal définis";NA
"IR_CCI_V";0;"C47";"Tumeur maligne des nerfs périphériques et du système nerveux autonome";NA
"IR_CCI_V";0;"C54";"Tumeur maligne du corps de l'utérus";NA
"IR_CCI_V";0;"C56";"Tumeur maligne de l'ovaire";NA
"IR_CCI_V";0;"C58";"Tumeur maligne du placenta";NA
"IR_CCI_V";0;"C65";"Tumeur maligne du bassinet";NA
"IR_CCI_V";0;"C66";"Tumeur maligne de l'uretère";NA
"IR_CCI_V";0;"C69";"Tumeur maligne de l'oeil et de ses annexes";NA
"IR_CCI_V";0;"E04";"Autres goitres non toxiques";NA
"IR_CCI_V";0;"E07";"Autres affections de la thyroïde";NA
"IR_CCI_V";0;"E11";"Diabète sucré de type 2";NA
"IR_CCI_V";0;"E14";"Diabète sucré, sans précision";NA
"IR_CCI_V";0;"E29";"Dysfonction testiculaire";NA
"IR_CCI_V";0;"E30";"Anomalies de la puberté, non classées ailleurs";NA
"IR_CCI_V";0;"E32";"Maladies du thymus";NA
"IR_CCI_V";0;"E34";"Autres troubles endocriniens";NA
"IR_CCI_V";0;"E68";"Séquelles d'excès d'apport";NA
"IR_CCI_V";0;"D25";"Léiomyome de l'utérus";NA
"IR_CCI_V";0;"D31";"Tumeur bénigne de l'oeil et de ses annexes";NA
"IR_CCI_V";0;"D41";"Tumeur des organes urinaires à évolution imprévisible ou inconnue";NA
"IR_CCI_V";0;"D44";"Tumeur des glandes endocrines à évolution imprévisible ou inconnue";NA
"IR_CCI_V";0;"D52";"Anémie par carence en acide folique";NA
"IR_CCI_V";0;"D59";"Anémie hémolytique acquise";NA
"IR_CCI_V";0;"D61";"Autres aplasies médullaires";NA
"IR_CCI_V";0;"D65";"Coagulation intravasculaire disséminée [syndrome de défibrination]";NA
"IR_CCI_V";0;"D70";"Agranulocytose";NA
"IR_CCI_V";0;"F66";"Problèmes psychologiques et comportementaux associés au développement sexuel et à son orientation";NA
"IR_CCI_V";0;"F79";"Retard mental, sans précision";NA
"IR_CCI_V";0;"F94";"Troubles du fonctionnement social apparaissant spécifiquement durant l'enfance et l'adolescence";NA
"IR_CCI_V";0;"E73";"Intolérance au lactose";NA
"IR_CCI_V";0;"E85";"Amylose";NA
"IR_CCI_V";0;"E86";"Hypovolémie";NA
"IR_CCI_V";0;"F00";"Démence de la maladie d'Alzheimer (G30.-)";NA
"IR_CCI_V";0;"F05";"Delirium, non induit par l'alccol et d'autres substances psycho-actives";NA
"IR_CCI_V";0;"F09";"Trouble mental organique ou symptomatique, sans précision";NA
"IR_CCI_V";0;"F10";"Troubles mentaux et du comportement liés à l'utilisation d'alcool";NA
"IR_CCI_V";0;"F16";"Troubles mentaux et du comportement liés à l'utilisation d'hallucinogènes";NA
"IR_CCI_V";0;"H13";"Affections de la conjonctive au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"H21";"Autres affections de l'iris et du corps ciliaire";NA
"IR_CCI_V";0;"H22";"Affections de l'iris et du corps ciliaire au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"H36";"Affections rétiniennes au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"H40";"Glaucome";NA
"IR_CCI_V";0;"H44";"Affections du globe oculaire";NA
"IR_CCI_V";0;"H53";"Troubles de la vision";NA
"IR_CCI_V";0;"H61";"Autres affections de l'oreille externe";NA
"IR_CCI_V";0;"H67";"Otite moyenne au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"I06";"Maladies rhumatismales de la valvule aortique";NA
"IR_CCI_V";0;"I12";"Néphropathie hypertensive";NA
"IR_CCI_V";0;"I13";"Cardionéphropathie hypertensive";NA
"IR_CCI_V";0;"G08";"Phlébite et thrombophlébite intracrâniennes et intrarachidiennes";NA
"IR_CCI_V";0;"G12";"Amyotrophie spinale et syndromes apparentés";NA
"IR_CCI_V";0;"G13";"Affections dégénératives systémiques affectant principalement le système nerveux central au cours d'affections classées ailleurs";NA
"IR_CCI_V";0;"G21";"Syndrome parkinsonien secondaire";NA
"IR_CCI_V";0;"G30";"Maladie d'Alzheimer";NA
"IR_CCI_V";0;"G32";"Autres affections dégénératives du système nerveux au cours d'affections classées ailleurs";NA
"IR_CCI_V";0;"G92";"Encéphalopathie toxique";NA
"IR_CCI_V";0;"J41";"Bronchite chronique simple et mucopurulente";NA
"IR_CCI_V";0;"J43";"Emphysème";NA
"IR_CCI_V";0;"K04";"Maladies de la pulpe et des tissus périapicaux";NA
"IR_CCI_V";0;"K06";"Autres affections de la gencive et de la crête alvéolaire édentée";NA
"IR_CCI_V";0;"K10";"Autres maladies des mâchoires";NA
"IR_CCI_V";0;"K12";"Stomatites et affections apparentées";NA
"IR_CCI_V";0;"K13";"Autres maladies des lèvres et de la muqueuse buccale";NA
"IR_CCI_V";0;"I20";"Angine de poitrine";NA
"IR_CCI_V";0;"I26";"Embolie pulmonaire";NA
"IR_CCI_V";0;"I28";"Autres maladies des vaisseaux pulmonaires";NA
"IR_CCI_V";0;"I33";"Endocardite aiguë et subaiguë";NA
"IR_CCI_V";0;"I34";"Atteintes non rhumatismales de la valvule mitrale";NA
"IR_CCI_V";0;"I42";"Myocardiopathie";NA
"IR_CCI_V";0;"I49";"Autres arythmies cardiaques";NA
"IR_CCI_V";0;"I51";"Complications de cardiopathies et maladies cardiaques mal définies";NA
"IR_CCI_V";0;"I62";"Autres hémorragies intracrâniennes non traumatiques";NA
"IR_CCI_V";0;"I66";"Occlusion et sténose des artères cérébrales, n'entraînant pas un infarctus cérébral";NA
"IR_CCI_V";0;"I68";"Troubles cérébrovasculaires au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"I77";"Autres atteintes des artères et artérioles";NA
"IR_CCI_V";0;"J00";"Rhinopharyngite (aiguë) [rhume banal]";NA
"IR_CCI_V";0;"K93";"Atteintes d'autres organes de l'appareil digestif au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"L05";"Sinus pilonidal";NA
"IR_CCI_V";0;"L51";"Érythème polymorphe";NA
"IR_CCI_V";0;"L53";"Autres formes d'érythème";NA
"IR_CCI_V";0;"L57";"Modifications de la peau dues à une exposition chronique aux rayonnements non ionisants";NA
"IR_CCI_V";0;"L62";"Maladies des ongles au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"L75";"Affections des glandes sudoripares apocrines";NA
"IR_CCI_V";0;"L85";"Autres épaississements de l'épiderme";NA
"IR_CCI_V";0;"K14";"Maladies de la langue";NA
"IR_CCI_V";0;"K21";"Reflux gastro-oesophagien";NA
"IR_CCI_V";0;"K25";"Ulcère de l'estomac";NA
"IR_CCI_V";0;"K28";"Ulcère gastro-jéjunal";NA
"IR_CCI_V";0;"K45";"Autres hernies abdominales";NA
"IR_CCI_V";0;"K50";"Maladie de Crohn [entérite régionale]";NA
"IR_CCI_V";0;"K64";"Hémorroïdes et thrombose veineuse périanale";NA
"IR_CCI_V";0;"K66";"Autres maladies du péritoine";NA
"IR_CCI_V";0;"K70";"Maladie alcoolique du foie";NA
"IR_CCI_V";0;"M33";"Dermatopolymyosite";NA
"IR_CCI_V";0;"M42";"Ostéochondrite vertébrale";NA
"IR_CCI_V";0;"M22";"Lésion de la rotule";NA
"IR_CCI_V";0;"M50";"Atteintes des disques cervicaux";NA
"IR_CCI_V";0;"M54";"Dorsalgies";NA
"IR_CCI_V";0;"M82";"Ostéoporose au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"M70";"Affections des tissus mous par sollicitation excessive de l'articulation";NA
"IR_CCI_V";0;"M75";"Lésions de l'épaule";NA
"IR_CCI_V";0;"M92";"Autres ostéochondrites juvéniles";NA
"IR_CCI_V";0;"M85";"Autres anomalies de la densité et de la structure osseuses";NA
"IR_CCI_V";0;"M87";"Ostéonécrose";NA
"IR_CCI_V";0;"N91";"Aménorrhée, oligoménorrhée et hypoménorrhée";NA
"IR_CCI_V";0;"N94";"Douleurs et autres affections des organes génitaux de la femme et du cycle menstruel";NA
"IR_CCI_V";0;"O04";"Avortement médical";NA
"IR_CCI_V";0;"O06";"Avortement, sans précision";NA
"IR_CCI_V";0;"O10";"Hypertension préexistante compliquant la grossesse, l'accouchement et la puerpéralité";NA
"IR_CCI_V";0;"O14";"Prééclampsie";NA
"IR_CCI_V";0;"O15";"Éclampsie";NA
"IR_CCI_V";0;"O44";"Placenta praevia";NA
"IR_CCI_V";0;"O46";"Hémorragie précédant l'accouchement, non classée ailleurs";NA
"IR_CCI_V";0;"N12";"Néphrite tubulo-interstitielle, (non précisée comme aiguë ou chronique)";NA
"IR_CCI_V";0;"N21";"Calcul des voies urinaires inférieures";NA
"IR_CCI_V";0;"N27";"Petit rein de cause inconnue";NA
"IR_CCI_V";0;"N40";"Hyperplasie de la prostate";NA
"IR_CCI_V";0;"P83";"Autres affections des téguments spécifiques du foetus et du nouveau-né";NA
"IR_CCI_V";0;"P93";"Réactions et intoxications médicamenteuses du foetus et du nouveau-né";NA
"IR_CCI_V";0;"Q00";"Anencéphalie et malformations similaires";NA
"IR_CCI_V";0;"Q01";"Encéphalocèle";NA
"IR_CCI_V";0;"Q03";"Hydrocéphalie congénitale";NA
"IR_CCI_V";0;"Q13";"Malformations congénitales de la chambre antérieure de l'oeil";NA
"IR_CCI_V";0;"Q15";"Autres malformations congénitales de l'oeil";NA
"IR_CCI_V";0;"Q16";"Malformations congénitales de l'oreille avec atteinte de l'audition";NA
"IR_CCI_V";0;"Q24";"Autres malformations congénitales cardiaques";NA
"IR_CCI_V";0;"Q31";"Malformations congénitales du larynx";NA
"IR_CCI_V";0;"O90";"Complications puerpérales, non classées ailleurs";NA
"IR_CCI_V";0;"O94";"Séquelles de complications de la grossesse, de l'accouchement et de la puerpéralité";NA
"IR_CCI_V";0;"P52";"Hémorragie intracrânienne non traumatique du foetus et du nouveau-né";NA
"IR_CCI_V";0;"P54";"Autres hémorragies néonatales";NA
"IR_CCI_V";0;"P61";"Autres affections hématologiques de la période périnatale";NA
"IR_CCI_V";0;"P74";"Autres anomalies électrolytiques et métaboliques transitoires du nouveau-né";NA
"IR_CCI_V";0;"P75";"Iléus méconial dans la fibrose kystique (E84.1?)";NA
"IR_CCI_V";0;"Q97";"Autres anomalies des chromosomes sexuels, phénotype féminin, non classées ailleurs";NA
"IR_CCI_V";0;"R02";"Gangrène, non classée ailleurs";NA
"IR_CCI_V";0;"R05";"Toux";NA
"IR_CCI_V";0;"R12";"Pyrosis";NA
"IR_CCI_V";0;"R55";"Syncope et collapsus (sauf choc)";NA
"IR_CCI_V";0;"R56";"Convulsions, non classées ailleurs";NA
"IR_CCI_V";0;"R62";"Retard du développement physiologique";NA
"IR_CCI_V";0;"R69";"Causes inconnues et non précisées de morbidité";NA
"IR_CCI_V";0;"R72";"Anomalies des globules blancs, non classées ailleurs";NA
"IR_CCI_V";0;"R76";"Autres anomalies de résultats immunologiques sériques";NA
"IR_CCI_V";0;"R83";"Résultats anormaux de l'examen du liquide céphalo-rachidien";NA
"IR_CCI_V";0;"R87";"Résultats anormaux de prélèvements effectués sur les organes génitaux de la femme";NA
"IR_CCI_V";0;"R94";"Résultats anormaux d'explorations fonctionnelles";NA
"IR_CCI_V";0;"R96";"Autre mort subite de cause inconnue";NA
"IR_CCI_V";0;"R98";"Décès sans témoin";NA
"IR_CCI_V";0;"Q67";"Anomalies morphologiques congénitales de la tête, de la face, du rachis et du thorax";NA
"IR_CCI_V";0;"Q73";"Raccourcissement (congénital) d'un membre non précisé";NA
"IR_CCI_V";0;"Q93";"Monosomies et délétions des autosomes, non classées ailleurs";NA
"IR_CCI_V";0;"S58";"Amputation traumatique de l'avant-bras";NA
"IR_CCI_V";0;"S72";"Fracture du fémur";NA
"IR_CCI_V";0;"S01";"Plaie ouverte de la tête";NA
"IR_CCI_V";0;"S15";"Lésion traumatique des vaisseaux sanguins au niveau du cou";NA
"IR_CCI_V";0;"S21";"Plaie ouverte du thorax";NA
"IR_CCI_V";0;"S24";"Lésion traumatique des nerfs et de la moelle épinière au niveau du thorax";NA
"IR_CCI_V";0;"S37";"Lésion traumatique des organes pelviens et urinaires";NA
"IR_CCI_V";0;"S40";"Lésion traumatique superficielle de l'épaule et du bras";NA
"IR_CCI_V";0;"S49";"Lésions traumatiques de l'épaule et du bras, autres et sans précision";NA
"IR_CCI_V";0;"Z81";"Antécédents familiaux de troubles mentaux et du comportement";NA
"IR_CCI_V";0;"Z82";"Antécédents familiaux de certaines incapacités et maladies chroniques conduisant à l'invalidité";NA
"IR_CCI_V";0;"Z86";"Antécédents personnels de certaines autres maladies";NA
"IR_CCI_V";0;"Z90";"Absence acquise d'organes, non classée ailleurs";NA
"IR_CCI_V";0;"Z93";"Présence de stomies";NA
"IR_CCI_V";0;"Z65";"Difficultés liées à d'autres situations psychosociales";NA
"IR_CCI_V";0;"Z75";"Difficultés liées aux installations médicales et autres soins de santé";NA
"IR_CCI_V";0;"T39";"Intoxication par analgésiques non opioïdes, antipyrétiques et antirhumatisants";NA
"IR_CCI_V";0;"X25";"Contact avec d'autres arthropodes venimeux";NA
"IR_CCI_V";0;"T84";"Complications de prothèses, implants et greffes orthopédiques internes";NA
"IR_CCI_V";0;"V73";"Occupant d'un autobus blessé dans une collision avec une automobile ou une camionnette";NA
"IR_CCI_V";0;"X33";"Foudre";NA
"IR_CCI_V";0;"X35";"Éruption volcanique";NA
"IR_CCI_V";0;"V74";"Occupant d'un autobus blessé dans une collision avec un véhicule lourd ou un autobus";NA
"IR_CCI_V";0;"V75";"Occupant d'un autobus blessé dans une collision avec un train ou un véhicule ferroviaire";NA
"IR_CCI_V";0;"V78";"Occupant d'un autobus blessé dans un accident de transport, sans collision";NA
"IR_CCI_V";0;"X38";"Inondation";NA
"IR_CCI_V";0;"Y26";"Exposition à la fumée, au feu et aux flammes, intention non déterminée";NA
"IR_CCI_V";0;"V02";"Piéton blessé dans une collision avec un véhicule à moteur à deux ou trois roues";NA
"IR_CCI_V";0;"V09";"Piéton blessé dans des accidents de transport, autres et sans précision";NA
"IR_CCI_V";0;"V83";"Occupant d'un véhicule spécial utilisé essentiellement sur un site industriel, blessé dans un accident de transport";NA
"IR_CCI_V";0;"Y33";"Autres événements précisés, intention non déterminée";NA
"IR_CCI_V";0;"Y36";"Faits de guerre";NA
"IR_CCI_V";0;"X54";"Privation d'eau";NA
"IR_CCI_V";0;"V23";"Motocycliste blessé dans une collision avec une automobile ou une camionnette";NA
"IR_CCI_V";0;"V96";"Accident d'aéronef sans moteur dans lequel un occupant est blessé";NA
"IR_CCI_V";0;"W00";"Chute de plain-pied due à la glace et la neige";NA
"IR_CCI_V";0;"W02";"Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes";NA
"IR_CCI_V";0;"W06";"Chute d'un lit";NA
"IR_CCI_V";0;"X68";"Auto-intoxication par des pesticides et exposition à ces produits";NA
"IR_CCI_V";0;"Z12";"Examen spécial de dépistage des tumeurs";NA
"IR_CCI_V";0;"V37";"Occupant d'un véhicule à moteur à trois roues blessé dans une collision avec un objet fixe ou stationnaire";NA
"IR_CCI_V";0;"W19";"Chute, sans précision";NA
"IR_CCI_V";0;"W20";"Heurt causé par le lancement ou la chute d'un objet";NA
"IR_CCI_V";0;"X75";"Lésion auto-infligée par utilisation de matériel explosif";NA
"IR_CCI_V";0;"Y64";"Substances médicales ou biologiques contaminées";NA
"IR_CCI_V";0;"V40";"Occupant d'une automobile blessé dans une collision avec un piéton ou un animal";NA
"IR_CCI_V";0;"W21";"Heurt contre ou par du matériel de sport";NA
"IR_CCI_V";0;"X78";"Lésion auto-infligée par utilisation d'objet tranchant";NA
"IR_CCI_V";0;"X80";"Lésion auto-infligée par saut dans le vide";NA
"IR_CCI_V";0;"Y78";"Appareils utilisés en radiologie, associés à des accidents";NA
"IR_CCI_V";0;"Y80";"Appareils de médecine physique, associés à des accidents";NA
"IR_CCI_V";0;"V48";"Occupant d'une automobile blessé dans un accident de transport, sans collision";NA
"IR_CCI_V";0;"W32";"Décharge d'arme de poing";NA
"IR_CCI_V";0;"W35";"Explosion et éclatement d'une chaudière";NA
"IR_CCI_V";0;"Z22";"Sujet porteur de germes responsables d'une maladie infectieuse";NA
"IR_CCI_V";0;"Z23";"Nécessité d'une vaccination contre une seule maladie bactérienne";NA
"IR_CCI_V";0;"Z28";"Vaccination non faite";NA
"IR_CCI_V";0;"Z30";"Prise en charge d'une contraception";NA
"IR_CCI_V";0;"X93";"Agression par arme de poing";NA
"IR_CCI_V";0;"W52";"Écrasement, poussée ou piétinement par une foule humaine";NA
"IR_CCI_V";0;"Y00";"Agression par objet contondant";NA
"IR_CCI_V";0;"W58";"Morsure ou coup donné par un crocodile ou un alligator";NA
"IR_CCI_V";0;"W66";"Noyade et submersion consécutives à une chute dans une baignoire";NA
"IR_CCI_V";0;"W68";"Noyade et submersion consécutives à une chute dans une piscine";NA
"IR_CCI_V";0;"Y09";"Agression par un moyen non précisé";NA
"IR_CCI_V";0;"Y10";"Intoxication par des analgésiques, antipyrétiques et antirhumatismaux non opiacés et exposition à ces produits, intention non déterminée";NA
"IR_CCI_V";0;"Z38";"Enfants nés vivants, selon le lieu de naissance";NA
"IR_CCI_V";0;"S94";"Lésion traumatique des nerfs au niveau de la cheville et du pied";NA
"IR_CCI_V";0;"S99";"Lésions traumatiques de la cheville et du pied, autres et sans précision";NA
"IR_CCI_V";0;"W73";"Autres formes de noyade et submersion précisées";NA
"IR_CCI_V";0;"W74";"Noyade et submersion, sans précision";NA
"IR_CCI_V";0;"W75";"Suffocation et strangulation accidentelles dans un lit";NA
"IR_CCI_V";0;"T50";"Intoxication par diurétiques et médicaments et substances biologiques, autres et sans précision";NA
"IR_CCI_V";0;"W79";"Inhalation et ingestion d'aliments provoquant une obstruction des voies respiratoires";NA
"IR_CCI_V";0;"T58";"Effet toxique du monoxyde de carbone";NA
"IR_CCI_V";0;"T60";"Effet toxique de pesticides";NA
"IR_CCI_V";0;"T64";"Effet toxique de l'aflatoxine et d'autres mycotoxines contaminant des aliments";NA
"IR_CCI_V";0;"T67";"Effets de la chaleur et de la lumière";NA
"IR_CCI_V";0;"T12";"Fracture d'un membre inférieur, niveau non précisé";NA
"IR_CCI_V";0;"T20";"Brûlure et corrosion de la tête et du cou";NA
"IR_CCI_V";0;"W94";"Exposition à une dépression et une hyperpression et à des changements de pression barométriques";NA
"IR_CCI_V";0;"T97";"Séquelles d'effets toxiques de substances d'origine essentiellement non médicinale";NA
"IR_CCI_V";0;"U06";"Usage urgent de U06";NA
"IR_CCI_V";0;"U80";"Agents résistant à la pénicilline et apparentés";NA
