CODE_UCD;LISTE;NOM_COURT;DT_DINSCRI;DT_FINSCRI;MOTIF_FIN;LABO_EXP;DT_SOURDOC;DT_APPRIX;PRIX_HT;PRIX_TTC;T_FACTURE;MARGE_TTC;DT_APTAUX;TAUX;DT_DCOUSUP;DT_FCOUSUP;DT_APMAJO;MAJO_971;MAJO_972;MAJO_973;MAJO_974;DT_DLPRIVE;DT_FLPRIVE;DT_DLPUBLI;DT_FLPUBLI;NOM_LONG1;NOM_LONG2;ETAT;COD_FORME;FORME;COD_CFORME;CPMTFORME;DDD;D_ADMINIST;PAR_VOIE;COD_ATC;CLASSE_ATC;COD_EPHMRA;CLA_EPHMRA;RH;PH;PIH;SP;PS
9341004;R;FLUOROURACILE EBEWE 50 MG/ML Solution pour perfusion en flacon de 50 ml;12/03/2010;;;EBEWE PHARMA FRANCE;11/03/2010;12/03/2010;7,5;7,66;N;22.0;12/03/2010;100.0;12/03/2010;;12/03/2010;1,16;1,16;1,16;1,16;;;;;FLUOROURACILE EBEWE 50 MG/ML Solution pour perfusion en flacon de 50 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01BC02;FLUOROURACILE;L01B;ANTIMETABOLITES;N;O;N;O;O
9341369;R;FIBROGAMMIN 62,5 U/ML, 250 U Poudre et solvant pour solution injectable/perfusion;14/07/2010;;;CSL BEHRING SA;13/07/2010;14/07/2010;175;178,68;N;22.0;14/07/2010;100.0;;;14/07/2010;1,16;1,16;1,16;1,16;;;;;FIBROGAMMIN 62,5 U/ML, 250 U Poudre et solvant pour solution injectable/perfusion;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD07;FACTEUR XIII DE COAGULATION;B02D4;FACTEUR XIII;N;N;O;N;N
9341369;T;FIBROGAMMIN 62,5 U/ML, 250 U Poudre et solvant pour solution injectable/perfusion;14/07/2010;;;CSL BEHRING SA;13/07/2010;14/07/2010;175;178,68;;;;;;;14/07/2010;1,16;1,16;1,16;1,16;14/07/2010;;14/07/2010;;FIBROGAMMIN 62,5 U/ML, 250 U Poudre et solvant pour solution injectable/perfusion;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD07;FACTEUR XIII DE COAGULATION;B02D4;FACTEUR XIII;N;N;O;N;N
9353987;T;LEVACT 2,5 MG/ML INJ FL60ML;18/02/2011;;;MUNDIPHARMA SAS;18/01/2018;22/01/2018;164,288;167,74;;;;;;;18/02/2011;1,16;1,16;1,16;1,16;18/02/2011;;18/02/2011;;LEVACT 2,5 MG/ML INJ FL60ML;;D;44.0;POUDRE;584.0;POUDRE PR SOL A DILUER POUR PERFUSION;;;;L01AA09;BENDAMUSTINE;L01A;AGENTS ALKYLANTS;N;O;N;O;O
9354053;R;TEMOZOLOMIDE MYLAN 100 MG Gélu;08/12/2010;;;MYLAN SAS;14/12/2018;01/01/2019;10,367;10,58;N;22.0;08/12/2010;100.0;;;08/12/2010;1,16;1,16;1,16;1,16;;;;;TEMOZOLOMIDE MYLAN 100 MG Gélu;;D;21.0;GELULE;328.0;GELULE;;;;L01AX03;TEMOZOLOMIDE;L01A;AGENTS ALKYLANTS;N;O;N;O;O
9354076;R;TEMOZOLOMIDE MYLAN 140 MG Gélu;08/12/2010;;;MYLAN SAS;14/12/2018;01/01/2019;14,515;14,82;N;22.0;08/12/2010;100.0;;;08/12/2010;1,16;1,16;1,16;1,16;;;;;TEMOZOLOMIDE MYLAN 140 MG Gélu;;D;21.0;GELULE;328.0;GELULE;;;;L01AX03;TEMOZOLOMIDE;L01A;AGENTS ALKYLANTS;N;O;N;O;O
9354082;R;TEMOZOLOMIDE MYLAN 180 MG Gélu;08/12/2010;;;MYLAN SAS;14/12/2018;01/01/2019;18,662;19,05;N;22.0;08/12/2010;100.0;;;08/12/2010;1,16;1,16;1,16;1,16;;;;;TEMOZOLOMIDE MYLAN 180 MG Gélu;;D;21.0;GELULE;328.0;GELULE;;;;L01AX03;TEMOZOLOMIDE;L01A;AGENTS ALKYLANTS;N;O;N;O;O
9354099;R;TEMOZOLOMIDE MYLAN 20 MG Gélu;08/12/2010;;;MYLAN SAS;14/12/2018;01/01/2019;2,074;2,12;N;22.0;08/12/2010;100.0;;;08/12/2010;1,16;1,16;1,16;1,16;;;;;TEMOZOLOMIDE MYLAN 20 MG Gélu;;D;21.0;GELULE;328.0;GELULE;;;;L01AX03;TEMOZOLOMIDE;L01A;AGENTS ALKYLANTS;N;O;N;O;O
9354107;R;TEMOZOLOMIDE MYLAN 250 MG Gélu;08/12/2010;;;MYLAN SAS;14/12/2018;01/01/2019;25,918;26,46;N;22.0;08/12/2010;100.0;;;08/12/2010;1,16;1,16;1,16;1,16;;;;;TEMOZOLOMIDE MYLAN 250 MG Gélu;;D;21.0;GELULE;328.0;GELULE;;;;L01AX03;TEMOZOLOMIDE;L01A;AGENTS ALKYLANTS;N;O;N;O;O
9354113;R;TEMOZOLOMIDE MYLAN 5 MG Gélu;08/12/2010;;;MYLAN SAS;14/12/2018;01/01/2019;0,48;0,49;N;22.0;08/12/2010;100.0;;;08/12/2010;1,16;1,16;1,16;1,16;;;;;TEMOZOLOMIDE MYLAN 5 MG Gélu;;D;21.0;GELULE;328.0;GELULE;;;;L01AX03;TEMOZOLOMIDE;L01A;AGENTS ALKYLANTS;N;O;N;O;O
9369008;T;HIZENTRA 200MG/ML INJ FV20ML;23/11/2011;;;CSL BEHRING;01/11/2018;23/11/2011;180;183,78;;;;;;;23/11/2011;1,16;1,16;1,16;1,16;23/11/2011;;23/11/2011;;HIZENTRA 200MG/ML INJ FV20ML;;D;48.0;SOLUTION;295.0;SOLUTION INJECTABLE;;;;J06BA01;IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM EXTRAVASCULAIRE;J06E;IMMUNOGLOBULINES POLYVALENTES, INTRAMUSCULAIRES;N;O;N;N;N
9369014;R;HIZENTRA 200 MG/ML INJ FV5ML;23/11/2011;;;CSL BEHRING;01/11/2018;23/11/2011;45;45,95;N;22.0;23/11/2011;100.0;;;23/11/2011;1,16;1,16;1,16;1,16;;;;;HIZENTRA 200 MG/ML INJ FV5ML;;D;48.0;SOLUTION;295.0;SOLUTION INJECTABLE;;;;J06BA01;IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM EXTRAVASCULAIRE;J06E;IMMUNOGLOBULINES POLYVALENTES, INTRAMUSCULAIRES;N;O;N;N;N
9369014;T;HIZENTRA 200 MG/ML INJ FV5ML;23/11/2011;;;CSL BEHRING;01/11/2018;23/11/2011;45;45,95;;;;;;;23/11/2011;1,16;1,16;1,16;1,16;23/11/2011;;23/11/2011;;HIZENTRA 200 MG/ML INJ FV5ML;;D;48.0;SOLUTION;295.0;SOLUTION INJECTABLE;;;;J06BA01;IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM EXTRAVASCULAIRE;J06E;IMMUNOGLOBULINES POLYVALENTES, INTRAMUSCULAIRES;N;O;N;N;N
9369126;R;RIBAVIRINE SANDOZ 200 MG Gélule;23/11/2011;;;SANDOZ;22/11/2012;01/01/2013;2,975;3,04;N;22.0;23/11/2011;65.0;;;23/11/2011;1,16;1,16;1,16;1,16;;;;;RIBAVIRINE SANDOZ 200 MG Gélule;;S;21.0;GELULE;64.0;NE PAS OUVRIR ORAL(E);;;;J05AP01;RIBAVIRINE;J05B1;MEDICAMENTS CONTRE L'HEPATITE VIRALE;N;N;N;O;O
9371726;R;IDARUBICINE MYLAN 1 MG/ML Solution à diluer pour perfusion en flacon de 10 ml;23/11/2011;;;MYLAN SAS;03/08/2016;01/01/2012;109,06;111,35;N;22.0;23/11/2011;100.0;;;23/11/2011;1,16;1,16;1,16;1,16;;;;;IDARUBICINE MYLAN 1 MG/ML Solution à diluer pour perfusion en flacon de 10 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;L01DB06;IDARUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9371726;T;IDARUBICINE MYLAN 1 MG/ML Solution à diluer pour perfusion en flacon de 10 ml;23/11/2011;03/08/2016;RADIATION;MYLAN SAS;03/08/2016;01/01/2012;109,06;111,35;;;;;;;23/11/2011;1,16;1,16;1,16;1,16;23/11/2011;;23/11/2011;;IDARUBICINE MYLAN 1 MG/ML Solution à diluer pour perfusion en flacon de 10 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;L01DB06;IDARUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9371732;R;IDARUBICINE MYLAN 1 MG/ML Solution à diluer pour perfusion en flacon de 5 ml;23/11/2011;;;MYLAN SAS;03/08/2016;01/01/2012;59,17;60,41;N;22.0;23/11/2011;100.0;;;23/11/2011;1,16;1,16;1,16;1,16;;;;;IDARUBICINE MYLAN 1 MG/ML Solution à diluer pour perfusion en flacon de 5 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;L01DB06;IDARUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9324230;R;GEMCITABINE EBEWE PHARMA FRANCE 38 MG/ML en flacon de 10 ml, poudre pour solution pour perfusion;26/03/2009;;;SANDOZ;21/12/2016;02/01/2017;5,81;5,93;N;22.0;26/03/2009;100.0;26/03/2009;;26/03/2009;1,16;1,16;1,16;1,16;;;;;GEMCITABINE EBEWE PHARMA FRANCE 38 MG/ML en flacon de 10 ml, poudre pour solution pour perfusion;;S;44.0;POUDRE;322.0;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9324247;R;GEMCITABINE EBEWE PHARMA FRANCE 38 MG/ML en flacon de 50 ml, poudre pour solution pour perfusion;26/03/2009;;;SANDOZ;21/12/2016;02/01/2017;27,786;28,37;N;22.0;26/03/2009;100.0;26/03/2009;;26/03/2009;1,16;1,16;1,16;1,16;;;;;GEMCITABINE EBEWE PHARMA FRANCE 38 MG/ML en flacon de 50 ml, poudre pour solution pour perfusion;;S;44.0;POUDRE;322.0;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9324253;R;IRINOTECAN TEVA 20 MG/ML Solution à diluer pour perfusion en flacon de 2 ml;11/06/2009;;;TEVA CLASSICS;22/02/2011;01/01/2010;63,6;64,94;N;22.0;11/06/2009;100.0;11/06/2009;;11/06/2009;1,16;1,16;1,16;1,16;;;;;IRINOTECAN TEVA 20 MG/ML Solution à diluer pour perfusion en flacon de 2 ml;;S;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01XX19;IRINOTECAN;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;O
9324276;R;IRINOTECAN TEVA 20 MG/ML Solution à diluer pour perfusion en flacon de 5 ml;11/06/2009;;;TEVA CLASSICS;22/02/2011;01/01/2010;158,33;161,65;N;22.0;11/06/2009;100.0;11/06/2009;;11/06/2009;1,16;1,16;1,16;1,16;;;;;IRINOTECAN TEVA 20 MG/ML Solution à diluer pour perfusion en flacon de 5 ml;;S;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01XX19;IRINOTECAN;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;O
9324299;R;SALVACYL LP 11,25 MG Poudre et solvant pour suspension injectable à libération prolongée;05/11/2009;;;BEAUFOUR IPSEN PHARMA;04/11/2009;01/01/2010;327,71;334,59;N;22.0;05/11/2009;100.0;;;05/11/2009;1,16;1,16;1,16;1,16;;;;;SALVACYL LP 11,25 MG Poudre et solvant pour suspension injectable à libération prolongée;;D;48.0;SOLUTION;611.0;SOLUTION;0,13;MG;INJECTABLE;L02AE04;TRIPTORELINE;L02A3;ANALOGUES CYTOSTATIQUES DU FACTEUR DE LIBERATION DES GONADOTROPHINES;N;N;N;N;O
9325212;R;GEMCITABINE SANDOZ 1 G Poudre pour solution pour perfusion en flacon;17/10/2009;;;SANDOZ;21/12/2016;02/01/2017;27,786;28,37;N;22.0;17/10/2009;100.0;17/10/2009;;17/10/2009;1,16;1,16;1,16;1,16;;;;;GEMCITABINE SANDOZ 1 G Poudre pour solution pour perfusion en flacon;;;;;;;;;;;;;;;;;;
9325229;R;GEMCITABINE SANDOZ 200 MG Poudre pour solution pour perfusion en flacon;17/10/2009;;;SANDOZ;21/12/2016;02/01/2017;5,81;5,93;N;22.0;17/10/2009;100.0;17/10/2009;;17/10/2009;1,16;1,16;1,16;1,16;;;;;GEMCITABINE SANDOZ 200 MG Poudre pour solution pour perfusion en flacon;;;;;;;;;;;;;;;;;;
9325755;R;GEMCITABINE ACTAVIS 38 MG/ML Poudre pour solution pour perfusion en flacon de 1 000 mg;17/10/2009;;;ACTAVIS FRANCE;21/12/2016;02/01/2017;27,786;28,37;N;22.0;17/10/2009;100.0;17/10/2009;;17/10/2009;1,16;1,16;1,16;1,16;;;;;GEMCITABINE ACTAVIS 38 MG/ML Poudre pour solution pour perfusion en flacon de 1 000 mg;;S;44.0;POUDRE;322.0;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9341375;R;FIBROGAMMIN 62,5 U/ML, 1 250 U Poudre et solvant pour solution injectable/perfusion;14/07/2010;;;CSL BEHRING SA;13/07/2010;14/07/2010;875;893,38;N;22.0;14/07/2010;100.0;;;14/07/2010;1,16;1,16;1,16;1,16;;;;;FIBROGAMMIN 62,5 U/ML, 1 250 U Poudre et solvant pour solution injectable/perfusion;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD07;FACTEUR XIII DE COAGULATION;B02D4;FACTEUR XIII;O;N;O;N;N
9341375;T;FIBROGAMMIN 62,5 U/ML, 1 250 U Poudre et solvant pour solution injectable/perfusion;14/07/2010;;;CSL BEHRING SA;13/07/2010;14/07/2010;875;893,38;;;;;;;14/07/2010;1,16;1,16;1,16;1,16;14/07/2010;;14/07/2010;;FIBROGAMMIN 62,5 U/ML, 1 250 U Poudre et solvant pour solution injectable/perfusion;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD07;FACTEUR XIII DE COAGULATION;B02D4;FACTEUR XIII;O;N;O;N;N
9341398;R;PRIVIGEN 100 MG/ML Solution pour perfusion en flacon de 25 ml;28/05/2010;;;CSL BEHRING GMBH;20/02/2018;01/03/2018;99,038;101,12;N;22.0;28/05/2010;100.0;;;28/05/2010;1,16;1,16;1,16;1,16;;;;;PRIVIGEN 100 MG/ML Solution pour perfusion en flacon de 25 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;J06BA02;IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM INTRAVASCULAIRE;J06C;IMMUNOGLOBULINES POLYVALENTES, INTRAVEINEUSES;N;O;N;N;N
9341398;T;PRIVIGEN 100 MG/ML Solution pour perfusion en flacon de 25 ml;24/03/2010;;;CSL BEHRING GMBH;20/02/2018;01/03/2018;99,038;101,12;;;;;;;24/03/2010;1,16;1,16;1,16;1,16;24/03/2010;;24/03/2010;;PRIVIGEN 100 MG/ML Solution pour perfusion en flacon de 25 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;J06BA02;IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM INTRAVASCULAIRE;J06C;IMMUNOGLOBULINES POLYVALENTES, INTRAVEINEUSES;N;O;N;N;N
9341725;T;ENBREL 50 MG Solution injectable en stylo prérempli de 1 ml et 8 tampons alcoolisés;03/03/2010;;;PFIZER;01/03/2018;02/01/2018;161,54;164,93;;;;;;;03/03/2010;1,16;1,16;1,16;1,16;03/03/2010;;03/03/2010;;ENBREL 50 MG Solution injectable en stylo prérempli de 1 ml et 8 tampons alcoolisés;;D;48.0;SOLUTION;295.0;SOLUTION INJECTABLE;7;MG;INJECTABLE;L04AB01;ETANERCEPT;M01C;ANTIRHUMATISMAUX SPECIFIQUES;N;N;O;N;O
9342601;T;CIMZIA 200 MG (CERTOLIZUMAB PEGOL) 1 ml en seringue préremplie, solution injectable;01/12/2010;;;UCB PHARMA SA;28/12/2017;02/01/2018;314,28;320,88;;;;;;;01/12/2010;1,16;1,16;1,16;1,16;01/12/2010;;01/12/2010;;CIMZIA 200 MG (CERTOLIZUMAB PEGOL) 1 ml en seringue préremplie, solution injectable;;D;48.0;SOLUTION;295.0;SOLUTION INJECTABLE;14;MG;INJECTABLE;L04AB05;CERTOLIZUMAB PEGOL;L04B;MEDICAMENTS ANTI-TNF;N;N;O;N;O
9342759;R;TRACLEER 32 MG Comprimé dispersible;12/03/2010;;;ACTELION PHARMACEUTICALS FRANC;31/08/2017;01/11/2017;19,472;19,88;N;22.0;12/03/2010;100.0;;;12/03/2010;1,16;1,16;1,16;1,16;;;;;TRACLEER 32 MG Comprimé dispersible;;D;15.0;COMPRIME;324.0;COMPRIME ORODISPERSIBLE;;;;C02KX01;BOSENTAN;C02A3;AUTRES ANTIHYPERTENSEURS NON ASSOCIES;N;O;N;O;O
9354225;R;EPOPROSTENOL PANPHARMA 0,5 MG Poudre et solvant pour solution injectable en flacon de 50 ml;10/12/2010;;;PANPHARMA;02/05/2018;15/06/2018;31,922;32,59;N;22.0;10/12/2010;100.0;;;10/12/2010;1,16;1,16;1,16;1,16;;;;;EPOPROSTENOL PANPHARMA 0,5 MG Poudre et solvant pour solution injectable en flacon de 50 ml;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B01AC09;EPOPROSTENOL;B01C4;ANTI-AGREGANTS PLAQUETTAIRES AUGMENTANT L'AMPc;N;O;N;N;O
9354225;T;EPOPROSTENOL PANPHARMA 0,5 MG Poudre et solvant pour solution injectable en flacon de 50 ml;20/04/2018;02/05/2018;RADIATION;PANPHARMA;02/05/2018;15/06/2018;31,922;32,59;;;;;;;25/02/2011;1,16;1,16;1,16;1,16;25/02/2011;;25/02/2011;;EPOPROSTENOL PANPHARMA 0,5 MG Poudre et solvant pour solution injectable en flacon de 50 ml;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B01AC09;EPOPROSTENOL;B01C4;ANTI-AGREGANTS PLAQUETTAIRES AUGMENTANT L'AMPc;N;O;N;N;O
9354231;R;EPOPROSTENOL PANPHARMA 1,5 MG Poudre et solvant pour solution injectable en flacon de 50 ml;10/12/2010;;;PANPHARMA;02/05/2018;15/06/2018;37,067;37,85;N;22.0;10/12/2010;100.0;;;10/12/2010;1,16;1,16;1,16;1,16;;;;;EPOPROSTENOL PANPHARMA 1,5 MG Poudre et solvant pour solution injectable en flacon de 50 ml;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B01AC09;EPOPROSTENOL;B01C4;ANTI-AGREGANTS PLAQUETTAIRES AUGMENTANT L'AMPc;N;O;N;N;O
9354231;T;EPOPROSTENOL PANPHARMA 1,5 MG Poudre et solvant pour solution injectable en flacon de 50 ml;20/04/2018;02/05/2018;RADIATION;PANPHARMA;02/05/2018;15/06/2018;37,067;37,85;;;;;;;25/02/2011;1,16;1,16;1,16;1,16;25/02/2011;;25/02/2011;;EPOPROSTENOL PANPHARMA 1,5 MG Poudre et solvant pour solution injectable en flacon de 50 ml;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B01AC09;EPOPROSTENOL;B01C4;ANTI-AGREGANTS PLAQUETTAIRES AUGMENTANT L'AMPc;N;O;N;N;O
9354320;R;IFOSFAMIDE EG 40 MG/ML solution pour perfusion en flacon de 25 ml;25/01/2012;;;EG LABO;24/01/2012;25/01/2012;22,39;22,86;N;22.0;25/01/2012;100.0;;;25/01/2012;1,16;1,16;1,16;1,16;;;;;IFOSFAMIDE EG 40 MG/ML solution pour perfusion en flacon de 25 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;L01AA06;IFOSFAMIDE;L01A;AGENTS ALKYLANTS;N;O;N;N;O
9354337;R;IFOSFAMIDE EG 40 MG/ML solution pour perfusion en flacon de 50 ml;25/01/2012;;;EG LABO;24/01/2012;25/01/2012;38,2;39;N;22.0;25/01/2012;100.0;;;25/01/2012;1,16;1,16;1,16;1,16;;;;;IFOSFAMIDE EG 40 MG/ML solution pour perfusion en flacon de 50 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;L01AA06;IFOSFAMIDE;L01A;AGENTS ALKYLANTS;N;O;N;N;O
9354604;R;GEMCITABINE KABI 38 MG/ML Poudre pour solution pour perfusion en flacon de 1 000 mg;08/12/2010;;;FRESENIUS KABI FRANCE;21/12/2016;02/01/2017;27,786;28,37;N;22.0;08/12/2010;100.0;08/12/2010;;08/12/2010;1,16;1,16;1,16;1,16;;;;;GEMCITABINE KABI 38 MG/ML Poudre pour solution pour perfusion en flacon de 1 000 mg;;S;44.0;POUDRE;322.0;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9371732;T;IDARUBICINE MYLAN 1 MG/ML Solution à diluer pour perfusion en flacon de 5 ml;23/11/2011;03/08/2016;RADIATION;MYLAN SAS;03/08/2016;01/01/2012;59,17;60,41;;;;;;;23/11/2011;1,16;1,16;1,16;1,16;23/11/2011;;23/11/2011;;IDARUBICINE MYLAN 1 MG/ML Solution à diluer pour perfusion en flacon de 5 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;L01DB06;IDARUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9371778;R;IDARUBICINE MYLAN 1 MG/ML Solution à diluer pour perfusion en flacon de 20 ml;23/11/2011;;;MYLAN SAS;03/08/2016;01/01/2012;207,214;211,57;N;22.0;23/11/2011;100.0;;;23/11/2011;1,16;1,16;1,16;1,16;;;;;IDARUBICINE MYLAN 1 MG/ML Solution à diluer pour perfusion en flacon de 20 ml;;;;;;;;;;;;;;;;;;
9371778;T;IDARUBICINE MYLAN 1 MG/ML Solution à diluer pour perfusion en flacon de 20 ml;23/11/2011;03/08/2016;RADIATION;MYLAN SAS;03/08/2016;01/01/2012;207,214;211,57;;;;;;;23/11/2011;1,16;1,16;1,16;1,16;23/11/2011;;23/11/2011;;IDARUBICINE MYLAN 1 MG/ML Solution à diluer pour perfusion en flacon de 20 ml;;;;;;;;;;;;;;;;;;
9372482;R;TOPOTECAN TEVA 4 MG/4ML Solution à diluer pour perfusion en flacon de 4 ml;23/11/2011;;;TEVA SANTE;20/02/2013;01/01/2012;240;245,04;N;22.0;23/11/2011;100.0;;;23/11/2011;1,16;1,16;1,16;1,16;;;;;TOPOTECAN TEVA 4 MG/4ML Solution à diluer pour perfusion en flacon de 4 ml;;S;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01XX17;TOPOTECAN;L01C9;AUTRES ANTICANCEREUX DERIVES DE PLANTES;N;O;N;O;O
9372619;R;OCTAGAM 50 MG/ML solution pour perfusion en flacon de verre de 500 ml;25/01/2012;;;OCTAPHARMA SAS;20/02/2018;01/03/2018;990,375;1011,17;N;22.0;25/01/2012;100.0;;;25/01/2012;1,16;1,16;1,16;1,16;;;;;OCTAGAM 50 MG/ML solution pour perfusion en flacon de verre de 500 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;J06BA02;IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM INTRAVASCULAIRE;J06C;IMMUNOGLOBULINES POLYVALENTES, INTRAVEINEUSES;N;O;N;N;N
9372619;T;OCTAGAM 50 MG/ML solution pour perfusion en flacon de verre de 500 ml;17/12/2011;;;OCTAPHARMA SAS;20/02/2018;01/03/2018;990,375;1011,17;;;;;;;17/12/2011;1,16;1,16;1,16;1,16;17/12/2011;;17/12/2011;;OCTAGAM 50 MG/ML solution pour perfusion en flacon de verre de 500 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;J06BA02;IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM INTRAVASCULAIRE;J06C;IMMUNOGLOBULINES POLYVALENTES, INTRAVEINEUSES;N;O;N;N;N
9372743;R;TEMOZOLOMIDE SUN 100 MG gélule;16/02/2012;;;SUN PHARMACEUTICALS INDUSTRIES;14/12/2018;01/01/2019;10,367;10,58;N;22.0;16/02/2012;100.0;;;16/02/2012;1,16;1,16;1,16;1,16;;;;;TEMOZOLOMIDE SUN 100 MG gélule;;D;21.0;GELULE;328.0;GELULE;;;;L01AX03;TEMOZOLOMIDE;L01A;AGENTS ALKYLANTS;N;O;N;O;O
9372766;R;TEMOZOLOMIDE SUN 140 MG gélule;16/02/2012;;;SUN PHARMACEUTICALS INDUSTRIES;14/12/2018;01/01/2019;14,515;14,82;N;22.0;16/02/2012;100.0;;;16/02/2012;1,16;1,16;1,16;1,16;;;;;TEMOZOLOMIDE SUN 140 MG gélule;;D;21.0;GELULE;328.0;GELULE;;;;L01AX03;TEMOZOLOMIDE;L01A;AGENTS ALKYLANTS;N;O;N;O;O
9325761;R;GEMCITABINE ACTAVIS 38 MG/ML Poudre pour solution pour perfusion en flacon de 200 mg;17/10/2009;;;ACTAVIS FRANCE;21/12/2016;02/01/2017;5,81;5,93;N;22.0;17/10/2009;100.0;17/10/2009;;17/10/2009;1,16;1,16;1,16;1,16;;;;;GEMCITABINE ACTAVIS 38 MG/ML Poudre pour solution pour perfusion en flacon de 200 mg;;S;44.0;POUDRE;322.0;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9325956;R;VINORELBINE SANDOZ 10 MG/ML flacon de 1 ml;04/01/2012;;;SANDOZ;03/01/2012;04/01/2012;22;22,46;N;22.0;04/01/2012;100.0;;;04/01/2012;1,16;1,16;1,16;1,16;;;;;VINORELBINE SANDOZ 10 MG/ML flacon de 1 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CA04;VINORELBINE;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;O
9325962;R;VINORELBINE SANDOZ 10 MG/ML flacon de 5 ml;04/01/2012;;;SANDOZ;03/01/2012;04/01/2012;103;105,16;N;22.0;04/01/2012;100.0;;;04/01/2012;1,16;1,16;1,16;1,16;;;;;VINORELBINE SANDOZ 10 MG/ML flacon de 5 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CA04;VINORELBINE;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;O
9325979;R;FLUDARABINE EBEWE 25 MG/ML Solution à diluer injectable ou pour perfusion en flacon de 2 ml;17/10/2009;;;EBEWE PHARMA;19/02/2010;01/01/2010;174;177,65;N;22.0;17/10/2009;100.0;17/10/2009;;17/10/2009;1,16;1,16;1,16;1,16;;;;;FLUDARABINE EBEWE 25 MG/ML Solution à diluer injectable ou pour perfusion en flacon de 2 ml;;S;48.0;SOLUTION;297.0;SOLUTION A DILUER POUR PERFUSION SOLUTIO;;;;L01BB05;FLUDARABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
