table,var,format,description,nomenclature
NS_PRS_F,PRE_PRE_AMD,string (6),Date (année et mois) de prescription,-
NS_PRS_F,PRE_PRE_DTD,date,Date de prescription,IR_DTE_V
NS_PRS_F,PRS_ACT_COG,"number (9,2)",Coefficient global de l'acte de base,-
NS_PRS_F,PRS_ACT_NBR,number (5),Dénombrement des actes de base,-
NS_PRS_F,PRS_ACT_QTE,number (5),Quantité de l'acte de base,-
NS_PRS_F,PRS_DEP_MNT,"number (11,2)",Montant global du dépassement,-
NS_PRS_F,PRS_DIS_PRE,string (2),Dispositif de prévention,-
NS_PRS_F,PRS_DRA_AME,string (6),Date réelle (année et mois) de l'accouchement,-
NS_PRS_F,PRS_GRS_DTD,date,Date présumée de Grossesse,IR_DTE_V
NS_PRS_F,PRS_HOS_AMD,string (6),Date (année et mois) de début d'hospitalisation,-
NS_PRS_F,PRS_HOS_DTD,date,Date de début d'hospitalisation,IR_DTE_V
NS_PRS_F,PRS_MTT_NUM,string (8),Numéro du medecin traitant,-
NS_PRS_F,PRS_NAT_REF,number (4),Code de la prestation de référence,IR_NAT_V
NS_PRS_F,PRS_PAI_MNT,"number (11,2)",Montant global de la dépense,-
NS_PRS_F,PRS_PDS_QCP,number (2),Code qualificatif du parcours de soins,IR_QPS_V
NS_PRS_F,PRS_PPU_SEC,number (1),Code privé / public de la prestation,IR_PPU_V
NS_PRS_F,PRS_PRE_MTT,number (1),Code origine de la prescription,IR_TMT_V
NS_PRS_F,PSE_ACT_NAT,number (2),Nature d'activité du professionnel de santé exécutant,IR_ACT_V
NS_PRS_F,PSE_ACT_SPE,number (2),Spécialité ou nature d'activité du professionnel de santé exécutant,IR_PFS_V
NS_PRS_F,PSE_CNV_COD,number (1),Code convention du professionnel de santé exécutant,IR_CNV_V
NS_PRS_F,PSE_SPE_COD,number (2),Spécialite médicale du professionnel de santé exécutant,IR_SPE_V
NS_PRS_F,PSE_STJ_COD,number (2),Mode d'exercice du professionnel de santé exécutant,IR_SJP_V
NS_PRS_F,PSP_ACT_NAT,number (2),Nature d'activite du professionnel de santé prescripteur,IR_ACT_V
NS_PRS_F,PSP_ACT_SPE,number (2),Spécialité ou nature d'activité du professionnel de santé prescripteur,-
NS_PRS_F,PSP_CNV_COD,number (1),Code convention du professionnel de santé prescripteur,IR_CNV_V
NS_PRS_F,PSP_PPS_NUM,string (10),Numéro RPPS du prescripteur salarié,-
NS_PRS_F,PSP_SPE_COD,number (2),Spécialité médicale du professionnel de santé prescripteur,IR_SPE_V
NS_PRS_F,PSP_STJ_COD,number (2),Mode d'exercice du professionnel de santé prescripteur,IR_SJP_V
NS_PRS_F,RGM_COD,number (3),Code du petit régime,IR_RGM_V
NS_PRS_F,RGO_ASU_NAT,number (2),Nature d'assurance (régime obligatoire),IR_ASU_V
NS_PRS_F,RGO_ENV_TYP,number (2),Type d'enveloppe (régime obligatoire),IR_ENV_V
NS_PRS_F,RGO_REM_TAU,"number (5,2)",Taux de remboursement (part Régime Obligatoire),-
NS_PRS_F,SLM_AFF_COD,string (3),Code de la SLM,-
NS_PRS_F,TOT_REM_BSE,"number (11,2)",Base totale de remboursement de l'acte (base et compléments/majo hors PAF),-
NS_PRS_F,TOT_REM_MNT,"number (11,2)",Montant total remboursé pour l'acte (base et compléments/majo et participations de l'assuré),-
NS_RAT_F,ATT_NAT,number (2),Nature de l'accident du travail,IR_ATT_V
NS_RAT_F,BEN_IDT_ANO,string (18),Identifiant bénéficiaire anonymisé,-
NS_RAT_F,BEN_IDT_TOP,number (1),Top identifiant bénéficiaire Anonymisé,-
NS_RAT_F,BEN_RAT_ANO,string (17),N° anonymisé de rente (accident du travail / maladie professionnelle),-
NS_RAT_F,BEN_RES_DPT,string (3),Département de résidence du bénéficiaire,IR_DPT_V
NS_RAT_F,CAI_AFF_COD,string (3),Code de la caisse d'affiliation,-
NS_RAT_F,CAI_LIQ_COD,string (3),Code de la caisse de liquidation,-
NS_RAT_F,CLE_DCI_JNT,string,Clé technique de jointure,-
NS_RAT_F,ETB_EXE_FIN,string (8),N° FINESS de l'établissement exécutant,-
NS_RAT_F,ETB_PRE_FIN,string (8),N° FINESS de l'établissement prescripteur,-
NS_RAT_F,ETE_DPT_COD,string (3),Département de l'établissement exécutant,-
NS_RAT_F,ETP_DPT_COD,string (3),Departement de l'établissement prescripteur,-
NS_RAT_F,EXE_INS_DPT,string (3),Département du professionnel de santé exécutant,-
NS_RAT_F,EXE_SOI_AMD,string (6),Date (année et mois) de début d'exécution des soins,-
NS_RAT_F,EXE_SOI_AMF,string (6),Date (année et mois) de fin d'exécution des soins,-
NS_RAT_F,EXE_SOI_DTD,date,Date de début d'exécution des soins,IR_DTE_V
NS_RAT_F,EXE_SOI_DTF,date,Date de fin d'exécution des soins,IR_DTE_V
NS_RAT_F,FLX_DIS_DTD,date,Date de mise à disposition des données,IR_DTE_V
NS_RAT_F,FLX_EMT_TYP,number (2),Type d'émetteur,IR_FLP_R
NS_RAT_F,FLX_TRT_DTD,date,Date d'entrée des données dans le système d'information,IR_DTE_V
NS_RAT_F,GRG_AFF_COD,string (3),Code du grand régime d'affiliation,-
NS_RAT_F,GRG_LIQ_COD,string (3),Code du grand régime de liquidation,-
NS_RAT_F,PFS_EXE_NUM,string (8),N° du professionnel de santé exécutant,-
NS_RAT_F,PFS_PRE_NUM,string (8),N° du professionnel de santé prescripteur,-
NS_RAT_F,PRE_INS_DPT,string (3),Département du professionnel de santé prescripteur,-
NS_RAT_F,PRS_NAT_REF,number (4),Code de la prestation de référence,IR_NAT_V
NS_RAT_F,RAT_IPP_DTE,date,Date d'effet du taux de l'incapacité permanente (IPP),IR_DTE_V
NS_RAT_F,RAT_IPP_TAU,"number (5,2)",Taux de l'incapacité permanente (IPP),-
NS_RAT_F,RAT_SEQ_NUM,number (8),Numéro séquentiel,-
NS_RAT_F,RGO_REM_TAU,"number (5,2)",Taux de remboursement (part Régime Obligatoire),-
NS_RAT_F,SLM_AFF_COD,string (3),Code de la SLM,-
NS_TIP_F,BEN_IDT_ANO,string (18),Identifiant bénéficiaire anonymisé,-
NS_TIP_F,BEN_IDT_TOP,number (1),Top identifiant bénéficiaire Anonymisé,-
NS_TIP_F,BEN_RES_DPT,string (3),Département de résidence du bénéficiaire,IR_DPT_V
NS_TIP_F,CAI_AFF_COD,string (3),Code de la caisse d'affiliation,-
NS_TIP_F,CAI_LIQ_COD,string (3),Code de la caisse de liquidation,-
NS_TIP_F,CLE_DCI_JNT,string,Clé technique de jointure,-
NS_TIP_F,ETB_EXE_FIN,string (8),N° FINESS de l'établissement exécutant,-
NS_TIP_F,ETB_PRE_FIN,string (8),N° FINESS de l'établissement prescripteur,-
NS_TIP_F,ETE_DPT_COD,string (3),Département de l'établissement exécutant,-
NS_TIP_F,ETP_DPT_COD,string (3),Departement de l'établissement prescripteur,-
NS_TIP_F,EXE_INS_DPT,string (3),Département du professionnel de santé exécutant,-
NS_TIP_F,EXE_SOI_AMD,string (6),Date (année et mois) de début d'exécution des soins,-
NS_TIP_F,EXE_SOI_AMF,string (6),Date (année et mois) de fin d'exécution des soins,-
NS_TIP_F,EXE_SOI_DTD,date,Date de début d'exécution des soins,IR_DTE_V
NS_TIP_F,EXE_SOI_DTF,date,Date de fin d'exécution des soins,IR_DTE_V
NS_TIP_F,FLX_DIS_DTD,date,Date de mise à disposition des données,IR_DTE_V
NS_TIP_F,FLX_EMT_TYP,number (2),Type d'émetteur,IR_FLP_R
NS_TIP_F,FLX_TRT_DTD,date,Date d'entrée des données dans le système d'information,IR_DTE_V
NS_TIP_F,GRG_AFF_COD,string (3),Code du grand régime d'affiliation,-
NS_TIP_F,GRG_LIQ_COD,string (3),Code du grand régime de liquidation,-
NS_TIP_F,LPP_ECT_MNT,"number (7,2)",Montant total de l'écart indemnisable LPP,-
NS_TIP_F,LPP_ECU_MNT,"number (7,2)",Montant unitaire de l'écart indemnisable LPP,-
NS_TIP_F,PFS_EXE_NUM,string (8),N° du professionnel de santé exécutant,-
NS_TIP_F,PFS_PRE_NUM,string (8),N° du professionnel de santé prescripteur,-
NS_TIP_F,PRE_INS_DPT,string (3),Département du professionnel de santé prescripteur,-
NS_TIP_F,PRS_NAT_REF,number (4),Code de la prestation de référence,IR_NAT_V
NS_TIP_F,RGO_REM_TAU,"number (5,2)",Taux de remboursement (part Régime Obligatoire),-
NS_TIP_F,SLM_AFF_COD,string (3),Code de la SLM,-
NS_TIP_F,TIP_ACL_DTD,date,Date de début de location ou d'achat,IR_DTE_V
NS_TIP_F,TIP_ACL_DTF,date,Date de fin de location ou d'achat,IR_DTE_V
NS_TIP_F,TIP_ACT_PRU,"number (10,5)",Prix unitaire LPP du produit ou de la prestation,-
NS_TIP_F,TIP_ACT_QSN,number (5),Quantité d'actes LPP,-
NS_TIP_F,TIP_PRS_IDE,number (13),Code LPP du produit ou de la prestation,NT_LPP
NS_TIP_F,TIP_PRS_TYP,number (1),Type de prestation fournie,IR_PRF_V
NS_TIP_F,TIP_PUB_PRX,"number (7,2)",Prix unitaire public,-
NS_TIP_F,TIP_SEQ_NUM,number (8),Numéro séquentiel,-
NS_TIP_F,TIP_SIR_NUM,string (14),N° SIRET Fabriquant/Importateur,-
NS_TRS_F,BEN_IDT_ANO,string (18),Identifiant bénéficiaire anonymisé,-
NS_TRS_F,BEN_IDT_TOP,number (1),Top identifiant bénéficiaire Anonymisé,-
NS_TRS_F,BEN_RES_DPT,string (3),Département de résidence du bénéficiaire,IR_DPT_V
NS_TRS_F,CAI_AFF_COD,string (3),Code de la caisse d'affiliation,-
NS_TRS_F,CAI_LIQ_COD,string (3),Code de la caisse de liquidation,-
NS_TRS_F,CLE_DCI_JNT,string,Clé technique de jointure,-
NS_TRS_F,ETB_EXE_FIN,string (8),N° FINESS de l'établissement exécutant,-
NS_TRS_F,ETB_PRE_FIN,string (8),N° FINESS de l'établissement prescripteur,-
NS_TRS_F,ETE_DPT_COD,string (3),Département de l'établissement exécutant,-
NS_TRS_F,ETP_DPT_COD,string (3),Departement de l'établissement prescripteur,-
NS_TRS_F,EXE_INS_DPT,string (3),Département du professionnel de santé exécutant,-
NS_TRS_F,EXE_SOI_AMD,string (6),Date (année et mois) de début d'exécution des soins,-
NS_TRS_F,EXE_SOI_AMF,string (6),Date (année et mois) de fin d'exécution des soins,-
NS_TRS_F,EXE_SOI_DTD,date,Date de début d'exécution des soins,IR_DTE_V
NS_TRS_F,EXE_SOI_DTF,date,Date de fin d'exécution des soins,IR_DTE_V
NS_TRS_F,FLX_DIS_DTD,date,Date de mise à disposition des données,IR_DTE_V
NS_TRS_F,FLX_EMT_TYP,number (2),Type d'émetteur,IR_FLP_R
NS_TRS_F,FLX_TRT_DTD,date,Date d'entrée des données dans le système d'information,IR_DTE_V
NS_TRS_F,GRG_AFF_COD,string (3),Code du grand régime d'affiliation,-
NS_TRS_F,GRG_LIQ_COD,string (3),Code du grand régime de liquidation,-
NS_TRS_F,PFS_EXE_NUM,string (8),N° du professionnel de santé exécutant,-
NS_TRS_F,PFS_PRE_NUM,string (8),N° du professionnel de santé prescripteur,-
NS_TRS_F,PRE_INS_DPT,string (3),Département du professionnel de santé prescripteur,-
NS_TRS_F,PRS_NAT_REF,number (4),Code de la prestation de référence,IR_NAT_V
NS_TRS_F,RGO_REM_TAU,"number (5,2)",Taux de remboursement (part Régime Obligatoire),-
NS_TRS_F,SLM_AFF_COD,string (3),Code de la SLM,-
NS_TRS_F,TRS_ARR_CDP,string (5),Code postal du lieu d'arrivée du transport,-
NS_TRS_F,TRS_DEP_CDP,string (5),Code postal du lieu de départ du transport,-
NS_TRS_F,TRS_DTD_AMD,string (6),Date de départ (année et mois) du transport,-
NS_TRS_F,TRS_DTD_DTE,date,Date de départ du transport,-
NS_TRS_F,TRS_DTF_AMF,string (6),Date d'arrivée (année et mois) du transport,-
NS_TRS_F,TRS_DTF_DTE,date,Date d'arrivée du transport,-
NS_TRS_F,TRS_SEQ_NUM,number (8),Numéro séquentiel,-
NS_TRS_F,TRS_TRP_HRA,number (4),Heure d'arrivée du transport,-
NS_TRS_F,TRS_TRP_HRD,number (4),Heure de départ du transport,-
NS_UCD_F,BEN_IDT_ANO,string (18),Identifiant bénéficiaire anonymisé,-
NS_UCD_F,BEN_IDT_TOP,number (1),Top identifiant bénéficiaire Anonymisé,-
NS_UCD_F,BEN_RES_DPT,string (3),Département de résidence du bénéficiaire,IR_DPT_V
NS_UCD_F,CAI_AFF_COD,string (3),Code de la caisse d'affiliation,-
NS_UCD_F,CAI_LIQ_COD,string (3),Code de la caisse de liquidation,-
NS_UCD_F,CLE_DCI_JNT,string,Clé technique de jointure,-
NS_UCD_F,ETB_EXE_FIN,string (8),N° FINESS de l'établissement exécutant,-
NS_UCD_F,ETB_PRE_FIN,string (8),N° FINESS de l'établissement prescripteur,-
NS_UCD_F,ETE_DPT_COD,string (3),Département de l'établissement exécutant,-
NS_UCD_F,ETP_DPT_COD,string (3),Departement de l'établissement prescripteur,-
NS_UCD_F,EXE_INS_DPT,string (3),Département du professionnel de santé exécutant,-
NS_UCD_F,EXE_SOI_AMD,string (6),Date (année et mois) de début d'exécution des soins,-
NS_UCD_F,EXE_SOI_AMF,string (6),Date (année et mois) de fin d'exécution des soins,-
NS_UCD_F,EXE_SOI_DTD,date,Date de début d'exécution des soins,IR_DTE_V
NS_UCD_F,EXE_SOI_DTF,date,Date de fin d'exécution des soins,IR_DTE_V
NS_UCD_F,FLX_DIS_DTD,date,Date de mise à disposition des données,IR_DTE_V
NS_UCD_F,FLX_EMT_TYP,number (2),Type d'émetteur,IR_FLP_R
NS_UCD_F,FLX_TRT_DTD,date,Date d'entrée des données dans le système d'information,IR_DTE_V
NS_UCD_F,GRG_AFF_COD,string (3),Code du grand régime d'affiliation,-
NS_UCD_F,GRG_LIQ_COD,string (3),Code du grand régime de liquidation,-
NS_UCD_F,PFS_EXE_NUM,string (8),N° du professionnel de santé exécutant,-
NS_UCD_F,PFS_PRE_NUM,string (8),N° du professionnel de santé prescripteur,-
NS_UCD_F,PRE_INS_DPT,string (3),Département du professionnel de santé prescripteur,-
NS_UCD_F,PRS_NAT_REF,number (4),Code de la prestation de référence,IR_NAT_V
NS_UCD_F,RGO_REM_TAU,"number (5,2)",Taux de remboursement (part Régime Obligatoire),-
NS_UCD_F,SLM_AFF_COD,string (3),Code de la SLM,-
NS_UCD_F,UCD_ACH_PRU,"number (7,2)",Prix d'achat unitaire,-
NS_UCD_F,UCD_CAL_PRU,"number (7,2)",Prix unitaire calculé,-
NS_UCD_F,UCD_DLV_NBR,number (5),Nombre d'unités délivrées,-
NS_UCD_F,UCD_ECT_MNT,"number (7,2)",Montant UCD total de l'écart indemnisable,-
NS_UCD_F,UCD_ECU_MNT,"number (7,2)",Montant UCD unitaire de l'écart indemnisable,-
NS_UCD_F,UCD_FAC_PRU,"number (7,2)",Prix unitaire facturé,-
NS_UCD_F,UCD_FRC_COE,"number (5,4)",Coefficient de fractionnement,-
NS_UCD_F,UCD_MAR_MNT,"number (7,2)",Montant UCD TTC de la marge de rétrocession,-
NS_UCD_F,UCD_RCT_COU,"number (7,2)",Coût de reconstitution du médicament,-
NS_UCD_F,UCD_SEQ_NUM,number (8),Numéro séquentiel,-
NS_UCD_F,UCD_TOP_UCD,number (1),Top UCD,-
NS_UCD_F,UCD_TTF_MNT,"number (7,2)",Montant total TTC facturé,-
NS_UCD_F,UCD_UCD_COD,string (13),Code UCD de la pharmacie hospitalière,NU_UCD_R
T_HADaa_nnA,ACT_COD,string,Code de l'activité,-
T_HADaa_nnA,CCAM_COD,string,Code de l'acte CCAM (hors extension PMSI),-
T_HADaa_nnA,DEL_DEB_SSEQ,number,Délai depuis le début de la sousséquence,-
T_HADaa_nnA,ETA_NUM_EPMSI,string,N° FINESS e-PMSI,-
T_HADaa_nnA,ETA_NUM_GEO,string,Numéro FINESS de l’établissement (code géographique),-
T_HADaa_nnA,EXT_DOC,string,Extension documentaire,-
T_HADaa_nnA,EXT_PMSI,string,Extension PMSI,-
T_HADaa_nnA,PHA_COD,string,Code de la phase,-
T_HADaa_nnA,REAL_NBR,number,Nombre de réalisations,-
T_HADaa_nnA,RHAD_NUM,string,N° séquentiel de séjour d'HAD,-
T_HADaa_nnA,SEQ_NUM,string,N° de la séquence dans le séjour,-
T_HADaa_nnA,SSEQ_NUM,string,N° de la sous-séquence,-
T_HADaa_nnA,VAL_DAT_SSEQ,string,Dates de validité de l'acte compatibles avec les dates de la sousséquence,-
T_HADaa_nnB,AGE_ANN,number,Age en années,-
T_HADaa_nnB,AGE_JOU,number,Age en jours,-
T_HADaa_nnB,AVQ_ALI,string,"Cotation dépendance AVQ, alimentation",-
T_HADaa_nnB,AVQ_CON,string,"Cotation dépendance AVQ, continence",-
T_HADaa_nnB,AVQ_CPT,string,"Cotation dépendance AVQ, comportement",-
T_HADaa_nnB,AVQ_HAB,string,"Cotation dépendance AVQ, habillage/toilette",-
T_HADaa_nnB,AVQ_LOC,string,"Cotation dépendance AVQ, locomotion",-
T_HADaa_nnB,AVQ_REL,string,"Cotation dépendance AVQ, relation",-
T_HADaa_nnB,BDI_COD,string,Code géographique,-
T_HADaa_nnB,BDI_DEP,string,Code département,-
T_HADaa_nnB,COD_CONF,string,Confirmation de codage,-
T_HADaa_nnB,COD_SEX,string,Sexe du patient,-
T_HADaa_nnB,DEP_COT,string,Cotation dépendance selon Karnofsky,-
T_HADaa_nnB,DGN_PAL,string,Diagnostic principal,-
T_HADaa_nnB,ENT_MOD,string,Mode d’entrée,-
T_HADaa_nnB,ENT_PRV,string,Provenance,-
T_HADaa_nnB,ETA_NUM_EPMSI,string,N° FINESS e-PMSI,-
T_HADaa_nnB,ETA_NUM_ESMS,string,Numéro FINESS EHPA,-
T_HADaa_nnB,ETA_NUM_GEO,string,Numéro FINESS géographique,-
T_HADaa_nnB,FAC_NUM,string,N° séquentiel de facture,-
T_HADaa_nnB,FIN_ANN_SEQ,string,Année de la date de fin de la séquence,-
T_HADaa_nnB,FIN_MOI_SEQ,string,Mois de la date de fin de la séquence,-
T_HADaa_nnB,MOT_NFACT_AM,string,Motif de la non facturation à l'assurance maladie,-
T_HADaa_nnB,NBR_ACT,number,Nombre d'actes,-
T_HADaa_nnB,NBR_DGN,number,Nombre de diagnostics associés,-
T_HADaa_nnB,NBR_DGN_MPA,number,Nombre de diagnostics liés au MPA (n2),-
T_HADaa_nnB,NBR_DGN_MPP,number,Nombre de diagnostics liés au MPP (n1),-
T_HADaa_nnB,PAT_TYP_DOM,string,Type de lieu de domicile du patient,-
T_HADaa_nnB,PEC_ASS,string,Mode de prise en charge associé,-
T_HADaa_nnB,PEC_MOD_ASSO1,string,Mode de prise en charge associé documentaire 1,-
T_HADaa_nnB,PEC_MOD_ASSO2,string,Mode de prise en charge associé documentaire 2,-
T_HADaa_nnB,PEC_MOD_ASSO3,string,Mode de prise en charge associé documentaire 3,-
T_HADaa_nnB,PEC_MOD_ASSO4,string,Mode de prise en charge associé documentaire 4,-
T_HADaa_nnB,PEC_MOD_ASSO5,string,Mode de prise en charge associé documentaire 5,-
T_HADaa_nnB,PEC_PAL,string,Mode de prise en charge principal,-
T_HADaa_nnB,RAPSS_NUM,string,N° de version du format de RAPSS,-
T_HADaa_nnB,RHAD_NUM,string,N° séquentiel de séjour d'HAD,-
T_HADaa_nnB,SEJ_FACT_AM,string,Séjour facturable à l'assurance maladie,-
T_HADaa_nnB,SEJ_NBJ,number,Nombre de journées dans le séjour,-
T_HADaa_nnB,SEQ_DER,string,Dernière séquence,-
T_HADaa_nnB,SEQ_NBJ,number,Nombre de journées dans la séquence ,-
T_HADaa_nnB,SEQ_NUM,string,N° de la séquence dans le séjour,-
T_HADaa_nnB,SEQ_SEJ_NBJ,number,Nombre de journées entre le début de la séquence et la date d’entrée du séjour,-
T_HADaa_nnB,SOR_ANN,string,Année de la date de sortie du séjour,-
T_HADaa_nnB,SOR_ANN_SSEQ,string,Année de sortie de la sous-séquence,-
T_HADaa_nnB,SOR_DES,string,Destination,-
T_HADaa_nnB,SOR_MOD,string,Mode de sortie,-
T_HADaa_nnB,SOR_MOI,string,Mois de la date de sortie du séjour,-
T_HADaa_nnB,SOR_MOI_SSEQ,string,Mois de sortie de la sous-séquence,-
T_HADaa_nnB,SSEQ_NBJ,number,Nombre de journées de la sous-séquence,-
T_HADaa_nnB,SSEQ_NUM,string,Numéro de sous-séquence,-
T_HADaa_nnB,SSEQ_SEJ_DER,string,Dernière sous séquence du séjour,-
T_HADaa_nnB,SSEQ_SEQ_DER,string,Dernière sous-séquence de la séquence,-
T_HADaa_nnB,SSEQ_SEQ_NBJ,number,Nombre de journées entre le début de la sous-séquence et le début de la séquence,-
T_HADaa_nnC,COH_NAI_RET,string,Code retour controle date de naissance,-
T_HADaa_nnC,COH_SEX_RET,string,code retour controle coherence sexe,-
T_HADaa_nnC,DAT_RET,string,Contrôle de cohérence de date,-
T_HADaa_nnC,ENT_ANN,string,Année d'entrée,-
T_HADaa_nnC,ENT_DAT,string,Date d'entrée,-
T_HADaa_nnC,ENT_MOI,string,Mois d'entrée,-
T_HADaa_nnC,ETA_NUM_EPMSI,string,N° FINESS e-PMSI,-
T_HADaa_nnC,ETA_NUM_GEO,string,Numéro FINESS de l’établissement (code géographique),-
T_HADaa_nnC,ETA_NUM_RET,string,Code retour contrôle «N° FINESS d’inscription e-PMSI«,-
T_HADaa_nnC,EXE_SOI_AMD,string,Date d'entrée au format année + mois,-
T_HADaa_nnC,EXE_SOI_AMF,string,Date de sortie au format année + mois,-
T_HADaa_nnC,EXE_SOI_DTD,date,Date d'entrée (format date),-
T_HADaa_nnC,EXE_SOI_DTF,date,Date de sortie (format date),-
T_HADaa_nnC,FHO_RET,string,Code retour «fusion ANO_HOSP et HOSP-PMSI«,-
T_HADaa_nnC,NAI_RET,string,Code retour contrôle « date de naissance « ,-
T_HADaa_nnC,NIR_ANO_17,string,N° anonyme ,-
T_HADaa_nnC,NIR_RET,string,Code retour contrôle « n° sécurité sociale « ,-
T_HADaa_nnC,NUM_DAT_AT,string,Numéro accident du travail ou date d’accident de droit commun,-
T_HADaa_nnC,NUM_DAT_AT_RET,string,Code retour contrôle « Numéro accident du travail ou date d’accident de droit commun«,-
T_HADaa_nnC,ORG_CPL_NUM,string,N° d’organisme complémentaire,-
T_HADaa_nnC,ORG_CPL_NUM_RET,string,Code retour contrôle « N° d’organisme complémentaire«,-
T_HADaa_nnC,PMS_RET,string,Code retour «fusion ANO-PMSI et fichier PMSI «,-
T_HADaa_nnC,RHAD_NUM,string,N° séquentiel de séjour d'HAD,-
T_HADaa_nnC,RNG_BEN,string,Rang du bénéficiaire ,-
T_HADaa_nnC,RNG_BEN_RET,string,Code retour contrôle « Rang du bénéficiaire »,-
T_HADaa_nnC,RNG_NAI,string,Rang de naissance ,-
T_HADaa_nnC,RNG_NAI_RET,string,Code retour contrôle « Rang de naissance »,-
T_HADaa_nnC,SEJ_NUM,string,N° de séjour ,-
T_HADaa_nnC,SEJ_RET,string,Code retour contrôle « n° d’identification administratif de séjour « ,-
T_HADaa_nnC,SEX_RET,string,Code retour contrôle « sexe « ,-
T_HADaa_nnC,SOR_DAT,string,Date de sortie,-
T_HADaa_nnC,format,string,N° format,-
T_HADaa_nnC,vid_hosp_for,string,N° format VID-HOSP,-
T_HADaa_nnD,DGN_ASS,string,Diagnostic associé,-
T_HADaa_nnD,ETA_NUM_EPMSI,string,N° FINESS e-PMSI,-
T_HADaa_nnD,ETA_NUM_GEO,string,Numéro FINESS de l’établissement (code géographique),-
T_HADaa_nnD,RHAD_NUM,string,N° séquentiel de séjour d'HAD,-
T_HADaa_nnD,SEQ_NUM,string,N° de la séquence dans le séjour,-
T_HADaa_nnD,SSEQ_NUM,string,N° de la sous-séquence,-
T_HADaa_nnDMPA,DGN_ASS_MPA,string,Diagnostic lié au MPA,-
T_HADaa_nnDMPA,ETA_NUM_EPMSI,string,N° FINESS e-PMSI,-
T_HADaa_nnDMPA,ETA_NUM_GEO,string,Numéro FINESS de l’établissement (code géographique),-
T_HADaa_nnDMPA,RHAD_NUM,string,N° séquentiel de séjour d'HAD,-
T_HADaa_nnDMPA,SEQ_NUM,string,N° de la séquence dans le séjour,-
T_HADaa_nnDMPA,SSEQ_NUM,string,N° de la sous-séquence,-
T_HADaa_nnDMPP,DGN_ASS_MPP,string,Diagnostic lié au MPP,-
T_HADaa_nnDMPP,ETA_NUM_EPMSI,string,N° FINESS e-PMSI,-
T_HADaa_nnDMPP,ETA_NUM_GEO,string,Numéro FINESS de l’établissement (code géographique),-
T_HADaa_nnDMPP,RHAD_NUM,string,N° séquentiel de séjour d'HAD,-
T_HADaa_nnDMPP,SEQ_NUM,string,N° de la séquence dans le séjour,-
T_HADaa_nnDMPP,SSEQ_NUM,string,N° de la sous-séquence,-
